SRA_run_accession,ZfPV,zpico,zpoxv,Any
ERR1374137,False,False,False,False
SRR13015575,False,False,False,False
SRR16299571,False,False,False,False
ERR1204238,False,False,False,False
SRR1216349,False,False,False,False
SRR592703,False,False,False,False
SRR10887605,False,False,False,False
ERR1397026,False,False,False,False
ERR271396,False,False,False,False
ERR1416183,False,False,False,False
SRR7410411,False,False,False,False
SRR11263443,False,False,False,False
ERR853533,False,False,False,False
SRR4243171,False,False,False,False
SRR17720319,False,False,False,False
SRR8298694,False,False,False,False
SRR1872533,False,False,False,False
SRR5921070,True,False,True,True
SRR5921086,False,False,False,False
SRR17879857,False,False,False,False
ERR1216408,False,False,False,False
ERR1396981,False,False,False,False
ERR854816,False,False,False,False
SRR12340463,False,False,False,False
ERR960088,False,False,False,False
SRR18267565,False,False,False,False
ERR1888728,False,False,False,False
SRR11303097,False,False,False,False
SRR14340358,False,False,False,False
SRR1555562,False,False,False,False
ERR1099398,False,False,False,False
SRR10323886,False,False,False,False
SRR11785628,False,False,False,False
SRR14272180,False,False,False,False
ERR999364,False,False,False,False
SRR14139671,False,False,False,False
SRR1010332,False,False,False,False
SRR21034903,False,False,False,False
ERR1373655,False,False,False,False
SRR11869571,False,False,False,False
ERR1442867,True,False,False,True
SRR7268879,False,False,False,False
SRR8928760,False,False,False,False
SRR998916,False,False,False,False
ERR1415227,False,False,False,False
ERR582927,False,False,False,False
SRR10136116,False,False,False,False
SRR10010358,True,False,False,True
SRR8928751,False,False,True,True
ERR1621662,False,False,False,False
ERR1892028,False,False,False,False
SRR13011474,True,False,False,True
SRR10126321,False,False,False,False
SRR13979054,False,False,False,False
ERR1757646,False,False,False,False
ERR1373503,False,False,False,False
SRR18745501,False,False,False,False
DRR162476,False,False,False,False
ERR1215727,False,False,False,False
SRR14217597,False,False,False,False
ERR1427181,False,False,False,False
SRR13249632,False,False,False,False
SRR6652892,False,False,False,False
SRR18687249,False,False,False,False
ERR2146958,False,False,False,False
SRR16195476,False,False,False,False
SRR5893068,False,False,False,False
SRR11926685,True,False,False,True
SRR14813039,False,True,False,True
ERR1889282,False,False,False,False
SRR10958331,False,False,False,False
SRR21617358,False,False,False,False
ERR1215844,False,False,False,False
SRR16676620,False,False,False,False
SRR15321088,False,False,False,False
SRR17085059,False,False,False,False
ERR1204265,False,False,False,False
SRR6144824,True,False,False,True
ERR1251895,False,False,False,False
ERR271382,False,False,False,False
SRR7662113,False,False,False,False
SRR14217618,False,False,False,False
ERR959865,False,False,False,False
SRR4017370,False,False,False,False
ERR755708,False,False,False,False
SRR10836775,False,False,False,False
SRR9312978,False,False,False,False
ERR830347,False,False,False,False
ERR1888619,False,False,False,False
ERR2723542,False,False,False,False
SRR6469628,False,False,False,False
ERR1204582,False,False,False,False
SRR15831085,False,False,False,False
SRR8457165,False,True,False,True
SRR14428577,False,False,False,False
SRR12037340,False,False,False,False
ERR1374608,False,False,False,False
SRR10199497,False,True,False,True
SRR10070705,False,False,False,False
ERR4321718,False,False,False,False
ERR1373684,False,False,False,False
SRR6250277,False,False,False,False
SRR6469626,False,False,False,False
ERR1889239,False,False,False,False
SRR11213709,False,True,False,True
ERR2723653,False,False,False,False
SRR8298672,False,True,False,True
ERR1216125,False,False,False,False
SRR6654652,False,False,False,False
ERR1442910,False,False,False,False
ERR596611,False,False,False,False
SRR11486779,False,False,False,False
ERR1888865,False,False,False,False
ERR1475733,False,False,False,False
ERR960147,False,False,False,False
ERR968048,False,False,False,False
SRR13332315,False,False,False,False
SRR12786068,False,False,False,False
SRR16299294,False,False,False,False
SRR11303085,False,False,False,False
ERR1821607,False,False,False,False
SRR6176635,False,False,False,False
SRR8735311,False,False,False,False
ERR1124421,False,False,False,False
SRR12661610,False,False,False,False
ERR949648,False,False,False,False
ERR1888203,False,False,False,False
SRR18124377,False,False,False,False
ERR1621567,False,False,False,False
SRR11033813,False,False,False,False
ERR1124823,False,False,False,False
SRR10070707,False,False,False,False
ERR1415029,False,False,False,False
SRR6176695,False,False,False,False
ERR960003,False,False,False,False
ERR1107966,False,False,False,False
ERR853757,False,False,False,False
SRR1555494,False,False,False,False
SRR8883767,False,False,False,False
SRR9849221,False,False,False,False
ERR667601,False,False,False,False
SRR7751615,False,False,False,False
ERR1889400,False,False,False,False
SRR5944015,False,False,False,False
SRR13938340,False,False,False,False
SRR7662136,False,False,False,False
SRR12141861,False,False,False,False
ERR1821521,False,False,False,False
SRR6654319,False,False,False,False
ERR999281,False,False,False,False
ERR667454,False,False,False,False
ERR960129,False,False,False,False
ERR963119,False,False,False,False
SRR6416899,False,False,False,False
SRR10095967,False,False,False,False
ERR1374786,False,False,False,False
SRR6469721,False,False,False,False
ERR517934,False,False,False,False
SRR11773511,False,False,False,False
SRR13242478,False,False,False,False
ERR718582,False,False,False,False
SRR6655023,False,False,False,False
SRR7813753,False,False,False,False
ERR525345,False,False,False,False
SRR4375175,False,False,False,False
ERR697970,False,False,False,False
ERR2723544,False,False,False,False
ERR1252220,False,False,False,False
SRR3231331,False,False,False,False
ERR999481,False,False,False,False
ERR871327,False,False,False,False
SRR12149534,False,False,False,False
ERR525346,False,False,False,False
SRR8305651,False,False,False,False
SRR7764532,False,False,False,False
SRR19641865,False,False,False,False
ERR1252205,False,False,False,False
SRR7886625,False,False,False,False
ERR716900,False,False,False,False
SRR6020353,False,False,False,False
SRR11851897,False,False,False,False
ERR1857613,False,False,False,False
ERR1426855,False,False,False,False
ERR1757692,False,False,False,False
ERR958825,False,False,False,False
ERR959091,False,False,False,False
SRR1872715,False,False,False,False
SRR3083686,False,False,False,False
SRR21966808,False,False,False,False
SRR10199508,False,True,False,True
SRR18927191,False,False,False,False
SRR870761,False,False,False,False
ERR1857946,False,False,False,False
SRR8106565,False,False,False,False
ERR738212,False,False,False,False
SRR5259815,True,False,False,True
SRR3371421,False,False,True,True
SRR18063805,False,False,False,False
SRR10974015,False,False,False,False
SRR8298707,False,True,False,True
ERR853819,False,False,False,False
SRR10974021,False,False,False,False
SRR12661909,False,False,False,False
ERR1408832,False,False,False,False
SRR20002713,False,False,False,False
ERR1730667,False,False,False,False
ERR1407669,False,False,False,False
ERR1218373,False,False,False,False
SRR4457851,False,False,False,False
ERR1857811,False,False,False,False
SRR6469631,False,False,False,False
SRR11302436,False,False,False,False
SRR8632328,True,False,False,True
SRR6250227,False,False,False,False
ERR871562,False,False,False,False
SRR8106709,False,False,False,False
SRR6289698,False,False,False,False
SRR10550522,False,False,False,False
ERR1889326,False,False,False,False
ERR1374666,False,False,False,False
SRR17210878,False,False,False,False
SRR6469191,False,False,False,False
SRR1205167,False,False,False,False
SRR1062359,False,False,False,False
SRR6170099,True,False,False,True
ERR569528,False,False,False,False
SRR7119866,False,False,False,False
SRR17691945,False,False,False,False
ERR960391,False,False,False,False
ERR960908,False,False,False,False
ERR1426869,False,False,False,False
SRR6469326,False,False,False,False
SRR5893079,True,False,False,True
SRR1872629,False,False,False,False
ERR1730756,False,False,False,False
ERR1251971,False,False,False,False
SRR10010368,True,False,False,True
SRR3923220,False,False,False,False
SRR10753198,False,False,False,False
SRR5382007,False,False,False,False
SRR11922999,False,False,False,False
ERR718581,False,False,False,False
ERR1857847,False,False,False,False
SRR10125989,False,False,False,False
SRR1062543,False,False,False,False
ERR1857918,False,False,False,False
SRR9198941,False,False,False,False
SRR519723,False,False,False,False
SRR6025615,False,False,False,False
SRR8106528,False,False,False,False
ERR1216117,False,False,False,False
SRR6811821,False,False,False,False
SRR14930248,True,False,False,True
ERR667538,False,False,False,False
SRR14217570,False,False,False,False
SRR10735823,False,False,False,False
SRR6655067,False,False,False,False
SRR13593803,True,False,False,True
SRR11303353,False,False,False,False
SRR13839970,False,False,False,False
SRR17218117,False,False,False,False
SRR16905272,False,False,False,False
ERR411634,False,False,False,False
ERR1218378,False,False,False,False
SRR7662118,False,False,False,False
SRR1062630,False,False,False,False
SRR1871881,False,False,False,False
SRR3679550,False,False,False,False
ERR960805,False,False,False,False
SRR8106339,False,False,False,False
SRR14217720,False,False,False,False
ERR1889130,False,False,False,False
ERR1125079,False,False,False,False
ERR4321721,False,False,False,False
DRR162518,False,False,False,False
ERR1373593,False,False,False,False
ERR871601,False,False,False,False
SRR10735837,False,False,False,False
SRR8928845,False,False,False,False
SRR11186480,False,False,False,False
ERR755671,False,False,False,False
SRR12464099,False,False,False,False
SRR5342769,False,False,False,False
SRR11302937,False,False,False,False
ERR1415061,False,False,False,False
SRR19571685,False,False,False,False
ERR1216758,False,False,False,False
SRR8135935,False,False,False,False
SRR10753201,False,False,False,False
SRR6469095,False,False,False,False
SRR11302615,False,False,False,False
SRR23064371,False,True,False,True
SRR6293905,False,False,False,False
ERR1889586,False,False,False,False
SRR9198883,False,False,False,False
SRR14217696,False,False,False,False
ERR959542,False,False,False,False
ERR1416199,False,False,False,False
ERR2723353,False,False,False,False
SRR7892029,False,False,False,False
ERR999297,False,False,False,False
SRR658545,False,False,False,False
SRR9119511,False,False,False,False
SRR13693851,False,False,False,False
SRR8106343,False,False,False,False
ERR1215910,False,False,False,False
ERR689852,False,False,False,False
SRR1062218,False,False,False,False
SRR12874660,False,False,False,False
SRR9312993,False,False,False,False
SRR3932204,False,False,False,False
ERR1124704,False,False,False,False
ERR1374551,False,False,False,False
SRR5605443,False,False,False,False
ERR1107934,False,False,False,False
SRR17630947,False,False,False,False
ERR853490,False,False,False,False
SRR8788676,False,False,False,False
SRR10948650,False,False,True,True
SRR10151603,False,False,False,False
SRR19762956,False,False,False,False
ERR659902,False,False,False,False
SRR14270302,False,False,False,False
ERR1204598,False,False,False,False
SRR6468956,False,False,False,False
ERR1204255,False,False,False,False
ERR2723540,False,True,False,True
SRR17720624,False,False,False,False
ERR1857827,False,False,False,False
ERR1888798,False,False,False,False
ERR1416172,False,False,False,False
SRR18927198,False,False,False,False
SRR14923980,False,False,False,False
SRR1062470,False,False,False,False
SRR5921150,False,False,True,True
SRR9608476,False,False,False,False
SRR10753195,False,False,False,False
SRR5818018,False,False,False,False
SRR10425373,False,False,False,False
ERR1415083,False,False,False,False
ERR1730584,False,False,False,False
SRR11862829,False,False,False,False
SRR8106269,False,False,False,False
SRR9674287,False,False,False,False
SRR535926,False,False,False,False
SRR8883748,False,False,False,False
ERR1205373,False,False,False,False
SRR10126074,False,False,False,False
ERR1415204,False,False,False,False
ERR4902960,False,False,False,False
ERR1218451,False,False,False,False
ERR960987,False,False,False,False
SRR12287378,False,False,False,False
ERR853767,False,False,False,False
SRR7049637,False,False,False,False
SRR14217582,False,False,False,False
SRR13528191,False,False,False,False
ERR1730508,False,False,False,False
SRR6654435,False,False,False,False
SRR12037344,False,False,False,False
ERR1373717,False,False,False,False
ERR1889803,False,False,False,False
ERR1442665,False,False,False,False
SRR7419881,False,False,False,False
SRR6468953,False,False,False,False
ERR1395857,False,False,False,False
SRR10070653,False,False,False,False
ERR960498,False,False,False,False
ERR659859,False,False,False,False
ERR1407652,False,False,False,False
SRR16973874,False,False,False,False
ERR716763,False,False,False,False
ERR4029234,True,False,False,True
ERR1408808,False,False,False,False
SRR11303053,False,False,False,False
ERR853580,False,False,False,False
ERR1108047,False,False,False,False
ERR1475809,False,False,False,False
ERR968103,False,False,False,False
ERR960756,False,False,False,False
SRR6249958,False,False,False,False
SRR870952,False,False,False,False
SRR8106669,False,False,False,False
SRR7235498,False,False,False,False
SRR1062781,False,False,False,False
SRR18731944,True,True,False,True
SRR1551795,False,False,False,False
SRR1872258,False,False,False,False
ERR659861,False,False,False,False
SRR1821811,False,False,False,False
ERR1888256,False,False,False,False
SRR8928909,False,False,False,False
SRR10862985,False,False,False,False
ERR1442693,False,False,False,False
SRR797908,False,False,False,False
SRR6469433,False,False,False,False
SRR1062704,False,False,False,False
ERR2723179,False,False,False,False
SRR12999695,False,False,False,False
ERR1216056,False,False,False,False
ERR1373764,False,False,False,False
SRR10974026,False,False,False,False
SRR3923227,False,False,False,False
SRR18645021,False,False,False,False
SRR1062700,False,False,False,False
ERR1475493,False,False,False,False
SRR3381877,False,False,True,True
ERR689884,False,False,False,False
SRR3381857,False,False,True,True
SRR3228724,False,False,False,False
SRR9198717,False,False,False,False
SRR5115719,False,False,False,False
ERR1415394,False,False,False,False
SRR11728560,False,False,False,False
ERR1888305,False,False,False,False
SRR13796915,False,False,False,False
SRR1794624,False,False,False,False
ERR517960,False,False,False,False
SRR8439646,False,False,False,False
SRR7633487,False,False,False,False
SRR1872410,False,False,False,False
SRR10070767,False,False,False,False
SRR11869421,False,True,False,True
SRR14902690,False,False,False,False
SRR6655324,False,False,False,False
SRR2776887,False,False,False,False
SRR12964281,True,False,False,True
SRR6654498,False,False,False,False
ERR960203,False,False,False,False
SRR9198866,False,False,False,False
SRR6250017,False,False,False,False
ERR1099505,False,False,False,False
SRR8305620,False,False,False,False
ERR1888729,False,False,False,False
SRR7119875,False,False,False,False
SRR5893098,False,False,False,False
SRR7789546,False,False,False,False
SRR10151921,False,False,False,False
ERR1891708,False,False,False,False
SRR6176748,False,False,False,False
SRR5320505,False,False,False,False
ERR1816546,False,False,False,False
SRR6469078,False,False,False,False
ERR3266382,False,False,False,False
ERR1374789,False,False,False,False
ERR960781,False,False,False,False
SRR7264589,False,False,False,False
SRR11554198,False,False,False,False
ERR1216511,False,False,False,False
ERR1415053,False,False,False,False
SRR8439644,False,False,False,False
SRR10550510,False,False,False,False
SRR6324384,False,False,False,False
SRR1062479,False,False,False,False
ERR596614,False,False,False,False
ERR1442598,False,False,False,False
ERR1821732,False,False,False,False
SRR14923958,False,False,False,False
ERR968067,False,False,False,False
SRR6469557,False,False,False,False
SRR959370,False,False,False,False
SRR7662100,False,False,False,False
ERR1621441,False,False,False,False
SRR8106277,False,False,False,False
ERR1892086,False,False,False,False
SRR7801969,False,False,False,False
ERR959565,False,False,False,False
SRR15600919,False,False,False,False
SRR8788641,False,False,False,False
SRR10125986,False,False,False,False
SRR13646761,False,False,False,False
SRR12898814,False,False,False,False
SRR16299553,False,False,False,False
SRR8787675,False,False,False,False
SRR3342392,False,False,False,False
SRR13559190,True,False,False,True
ERR10180589,False,False,True,True
SRR14679405,False,False,False,False
ERR1757467,False,False,False,False
SRR2567897,False,False,False,False
ERR738255,False,False,False,False
SRR5893114,False,False,False,False
SRR8883790,False,False,False,False
ERR2723851,False,False,False,False
SRR15691857,False,False,False,False
ERR667568,False,False,False,False
SRR6469131,False,False,False,False
ERR1216779,False,False,False,False
SRR2989571,False,False,False,False
SRR11427419,False,False,False,False
SRR9906829,False,False,False,False
SRR6654906,False,False,False,False
ERR1595113,False,False,False,False
SRR8787769,False,False,False,False
SRR516129,False,False,False,False
SRR12438040,True,False,False,True
ERR1216629,False,False,False,False
SRR7662049,False,False,False,False
SRR8883774,False,False,False,False
SRR5810859,False,False,False,False
SRR16299122,False,False,False,False
SRR15999462,False,False,False,False
ERR958903,False,False,False,False
ERR4321727,False,False,False,False
SRR1821805,False,True,False,True
SRR7410467,False,False,False,False
SRR6469323,False,False,False,False
SRR6268198,False,False,False,False
SRR1062814,False,False,False,False
SRR17879858,False,False,False,False
SRR12436814,False,False,False,False
ERR959212,False,False,False,False
ERR1205090,False,False,False,False
ERR1892025,False,False,False,False
ERR1216630,False,False,False,False
ERR998159,False,False,False,False
ERR1821922,False,False,False,False
SRR11186456,False,False,False,False
ERR963123,False,False,False,False
ERR1475773,False,False,False,False
SRR16299422,False,False,False,False
ERR1124578,False,False,False,False
SRR6654755,False,False,False,False
SRR12037403,False,False,False,False
ERR853502,False,False,False,False
ERR853537,False,False,False,False
SRR13780566,False,False,False,False
SRR10126179,False,False,False,False
DRR189378,False,False,False,False
SRR6211477,False,False,False,False
SRR8782100,False,False,False,False
ERR1415386,False,False,False,False
SRR7419882,False,False,False,False
ERR689832,False,False,False,False
SRR10312409,False,False,False,False
ERR1414958,False,False,False,False
ERR1757723,False,False,False,False
SRR13015604,False,False,False,False
ERR1730604,False,False,False,False
SRR10550571,False,False,False,False
ERR1888782,False,False,False,False
ERR999459,False,False,False,False
ERR1408827,False,False,False,False
SRR11427363,False,False,False,False
ERR1442638,False,False,False,False
SRR8106374,False,False,False,False
ERR1252187,False,False,False,False
ERR1046069,False,False,False,False
SRR1872696,False,False,False,False
ERR1891633,False,False,False,False
ERR1730515,False,False,False,False
ERR2723024,False,False,False,False
SRR1872114,False,False,False,False
ERR1252066,False,False,False,False
ERR1374561,False,False,False,False
ERR1395890,False,False,False,False
ERR1858024,False,False,False,False
ERR959189,False,False,False,False
ERR1475501,False,False,False,False
ERR590739,False,False,False,False
ERR1892080,False,False,False,False
SRR6654716,False,False,False,False
ERR962935,False,False,False,False
SRR10974137,False,False,False,False
ERR960895,False,False,False,False
ERR1415403,False,False,False,False
ERR830289,False,False,False,False
SRR2751007,True,False,False,True
SRR7868772,False,False,False,False
ERR1889391,False,False,False,False
SRR15048110,False,False,False,False
SRR9198795,False,False,False,False
ERR1889444,False,False,False,False
ERR963152,False,False,False,False
ERR1373406,False,False,False,False
SRR6249949,False,False,False,False
ERR1442623,True,False,False,True
SRR8377230,False,False,False,False
ERR1757665,True,False,False,True
ERR1730598,False,False,False,False
SRR17218112,False,False,False,False
ERR596433,False,False,False,False
ERR1215843,False,False,False,False
ERR1730622,False,False,False,False
SRR14930243,True,False,False,True
ERR1858017,False,False,False,False
ERR1216529,False,False,False,False
ERR999544,False,False,False,False
ERR718623,False,False,False,False
ERR1427301,False,False,False,False
SRR6268140,False,False,False,False
ERR2723564,False,False,False,False
SRR1872644,False,False,False,False
ERR7131155,False,False,False,False
ERR1475791,False,False,False,False
ERR998360,False,False,False,False
SRR13015633,False,False,False,False
SRR9058959,False,False,False,False
SRR1062686,False,False,False,False
ERR716738,False,False,False,False
SRR13234610,False,False,False,False
ERR718649,False,False,False,False
ERR1204263,False,False,False,False
ERR949653,False,False,False,False
SRR997328,False,False,False,False
SRR11563223,False,False,False,False
SRR6655118,False,False,False,False
SRR8883712,False,False,False,False
SRR8833700,False,False,False,False
ERR2724001,False,False,False,False
ERR1216681,False,False,False,False
SRR11302454,False,False,False,False
SRR13074845,False,False,False,False
SRR2013985,False,False,True,True
ERR1408813,False,False,False,False
SRR14813040,False,True,False,True
SRR1872984,False,False,False,False
SRR11140722,False,False,False,False
ERR2723018,False,False,False,False
SRR17262951,False,False,False,False
ERR959439,False,False,False,False
SRR12492978,False,False,False,False
SRR1062534,False,False,False,False
SRR11427341,False,False,False,False
ERR1857583,False,False,False,False
ERR1124562,False,True,False,True
SRR17968062,False,False,False,False
SRR6654563,False,False,False,False
SRR9849241,False,False,False,False
SRR18063381,False,False,False,False
SRR2136296,False,False,False,False
ERR853605,False,False,False,False
ERR959492,False,False,False,False
ERR998377,False,False,False,False
SRR8787611,False,False,False,False
SRR8928780,False,False,False,False
ERR1374130,False,False,False,False
SRR10126254,False,False,False,False
SRR6468959,False,False,False,False
ERR1407694,False,False,False,False
SRR1872966,False,False,False,False
SRR870742,False,False,False,False
SRR6152619,False,False,False,False
ERR1621423,False,False,False,False
SRR9198886,False,False,False,False
SRR11302628,False,False,False,False
SRR17630946,False,False,False,False
ERR1888365,False,False,False,False
SRR13181582,False,False,False,False
SRR7268797,False,False,False,False
ERR1692460,False,False,False,False
ERR1475833,False,False,False,False
SRR18042697,False,False,False,False
ERR925735,False,False,False,False
ERR1415152,False,False,False,False
SRR9198894,False,False,False,False
ERR3957806,False,False,False,False
SRR6468770,False,False,False,False
ERR959984,False,False,False,False
ERR1108833,False,False,False,False
ERR1416059,False,False,False,False
ERR962983,False,False,False,False
SRR13594956,False,False,False,False
SRR9198747,False,False,False,False
SRR3381747,False,False,True,True
ERR1821638,False,False,False,False
SRR5044684,False,False,False,False
SRR17530173,False,False,False,False
SRR17723109,False,False,False,False
ERR1889353,False,False,False,False
SRR17689312,False,False,False,False
ERR738265,False,False,False,False
SRR6908636,False,False,False,False
ERR960435,False,False,False,False
SRR15831124,False,False,False,False
SRR12628231,False,False,False,False
ERR1216772,False,False,False,False
SRR1872374,False,False,False,False
SRR13646749,False,False,False,False
SRR7235517,False,False,False,False
ERR1427303,False,False,False,False
ERR1442606,False,False,False,False
SRR5921088,False,True,False,True
SRR12877273,False,False,False,False
SRR13972064,False,False,False,False
SRR1555523,False,False,False,False
SRR9850655,False,False,False,False
ERR854783,False,False,False,False
SRR519729,False,False,False,False
SRR9198764,False,False,False,False
SRR8928767,False,False,False,False
SRR18927017,False,False,False,False
SRR18267562,False,False,False,False
ERR1374643,False,False,False,False
ERR959418,False,False,False,False
ERR1427342,False,False,False,False
SRR15831106,False,False,False,False
SRR21966820,False,False,False,False
SRR9674319,False,False,False,False
SRR12436825,False,False,False,False
SRR6020354,False,False,False,False
SRR1569495,False,False,False,False
ERR999331,False,False,False,False
SRR5893099,False,False,False,False
SRR2087769,False,False,False,False
SRR12194941,False,False,False,False
SRR870803,False,False,False,False
ERR1858057,False,False,False,False
SRR10070764,False,False,False,False
SRR10127647,False,False,False,False
SRR15600968,True,False,False,True
SRR13181560,False,False,False,False
ERR1122694,False,False,False,False
ERR960361,False,False,False,False
SRR14722568,False,False,False,False
SRR3622443,False,False,False,False
SRR8784177,False,False,False,False
SRR363983,False,False,False,False
SRR11302735,False,False,False,False
SRR6469689,False,False,False,False
ERR1218313,False,False,False,False
ERR1373742,False,False,False,False
ERR998212,False,False,False,False
SRR2834960,False,False,True,True
SRR15813423,False,False,False,False
SRR17630960,False,False,False,False
ERR958934,False,False,False,False
ERR959610,False,False,False,False
ERR1204230,False,False,False,False
SRR1871897,False,False,False,False
SRR11080799,True,False,False,True
SRR6469258,False,False,False,False
SRR14217575,False,False,False,False
ERR1757604,False,False,False,False
ERR1373370,False,False,False,False
ERR1730724,False,False,False,False
DRR162499,False,False,False,False
ERR1415182,False,False,False,False
SRR3231307,False,False,False,False
ERR1215855,False,False,False,False
ERR10034048,False,False,False,False
SRR6250294,False,False,False,False
ERR1124666,False,False,False,False
ERR1889804,False,False,False,False
SRR9198754,False,False,False,False
SRR10887571,False,False,False,False
ERR1415271,False,False,False,False
SRR8706247,False,False,False,False
SRR8377226,True,False,False,True
SRR6654779,False,False,False,False
ERR1857761,False,False,False,False
ERR737756,False,False,False,False
ERR1889080,False,False,False,False
SRR14703460,False,False,False,False
ERR1414979,False,False,False,False
SRR6469309,False,False,False,False
ERR1889313,False,False,False,False
SRR12070807,False,False,False,False
SRR1062245,False,False,False,False
ERR1889173,False,False,False,False
ERR1108544,False,False,False,False
SRR5810745,False,False,False,False
SRR8315380,False,False,False,False
ERR1373431,False,False,False,False
ERR1757498,True,False,False,True
SRR1062469,False,False,False,False
ERR755705,False,False,False,False
SRR10151857,False,False,False,False
ERR998354,False,False,False,False
ERR1215707,False,False,False,False
SRR13311748,False,False,False,False
SRR6654272,False,False,False,False
SRR6655300,False,False,False,False
SRR6417974,False,True,False,True
SRR8377215,False,False,False,False
SRR10044903,False,False,False,False
SRR5892567,False,False,False,False
SRR1062317,False,False,False,False
SRR8106571,False,False,False,False
ERR1426922,False,False,False,False
SRR7410415,False,False,False,False
SRR14993661,False,False,False,False
ERR1108201,False,False,False,False
SRR6289650,False,False,False,False
SRR19641875,False,False,False,False
SRR1342219,False,False,False,False
ERR1099468,False,False,False,False
SRR8526649,True,False,False,True
ERR949670,False,False,False,False
ERR1730810,False,False,False,False
SRR11140719,False,False,False,False
SRR15483585,False,False,False,False
SRR17691953,False,False,False,False
SRR836195,False,False,False,False
ERR737695,False,False,False,False
SRR12661756,False,False,False,False
SRR3381846,False,False,True,True
ERR1816533,False,False,False,False
SRR1062294,False,False,False,False
ERR1888668,False,False,False,False
ERR1888113,False,False,False,False
ERR1621478,False,False,False,False
ERR1396984,False,False,False,False
ERR780037,False,False,False,False
SRR11267507,False,False,False,False
ERR1757587,False,False,False,False
ERR960252,False,False,False,False
ERR2723383,False,False,False,False
ERR1122657,False,False,False,False
ERR853755,False,False,False,False
ERR1427021,False,False,False,False
SRR11267530,False,False,False,False
SRR6956074,False,False,False,False
SRR12774394,False,False,False,False
SRR12356838,False,False,False,False
ERR999487,False,False,False,False
ERR1730789,False,False,False,False
SRR13565173,False,False,False,False
ERR1216927,False,False,False,False
ERR1373533,False,False,False,False
ERR738237,False,False,False,False
SRR6289762,False,False,False,False
ERR1857622,False,False,False,False
SRR12661554,False,False,False,False
SRR13646729,False,False,False,False
ERR1475485,False,False,False,False
ERR999411,False,False,False,False
ERR1215560,False,False,False,False
ERR716919,False,False,False,False
ERR1416174,False,False,False,False
ERR962920,False,False,False,False
SRR12492968,False,False,False,False
SRR13616485,False,False,False,False
ERR2723189,False,False,False,False
SRR6469812,False,False,False,False
SRR11590433,False,False,False,False
SRR6468929,False,False,False,False
ERR1415389,False,False,False,False
ERR962950,False,False,False,False
SRR10735810,False,False,False,False
ERR853593,False,False,False,False
ERR1218363,False,False,False,False
SRR6908706,False,False,False,False
SRR9854028,False,False,False,False
ERR998140,False,False,False,False
ERR2723365,False,False,False,False
SRR6654364,False,False,False,False
SRR14362886,False,False,False,False
SRR10836786,False,False,False,False
SRR11700446,False,False,False,False
SRR21518684,False,False,False,False
SRR6654828,False,False,False,False
SRR3018750,False,False,False,False
ERR854831,False,False,False,False
SRR8054402,True,True,False,True
SRR519736,False,False,False,False
SRR8706253,False,False,False,False
SRR5006031,False,False,False,False
ERR999321,False,False,False,False
ERR2723423,False,False,False,False
SRR2013388,False,False,False,False
ERR959006,False,False,False,False
ERR1410113,False,False,False,False
SRR1062240,False,False,False,False
SRR11185425,False,False,False,False
SRR7268808,False,False,False,False
SRR22805244,False,False,False,False
ERR853555,False,False,False,False
SRR17731350,False,False,False,False
SRR10735821,False,False,False,False
ERR1069086,False,False,False,False
ERR1891712,False,False,False,False
ERR517985,False,False,False,False
SRR1872826,False,False,False,False
ERR2723111,False,False,False,False
SRR17547535,False,False,False,False
ERR871360,False,False,False,False
SRR9198940,False,False,False,False
SRR15600910,False,False,False,False
SRR10117564,True,False,False,True
SRR11909490,False,False,False,False
SRR6261604,False,False,False,False
SRR8135941,False,False,False,False
SRR1821841,False,True,True,True
SRR11302999,False,False,False,False
ERR1407688,False,False,False,False
SRR11303336,False,False,False,False
ERR998246,False,False,False,False
ERR999568,False,False,False,False
SRR6468836,False,False,False,False
SRR9849859,False,False,False,False
SRR11909495,False,False,False,False
SRR17818766,True,False,False,True
ERR958876,False,False,False,False
SRR9199008,False,False,False,False
ERR1108146,False,False,False,False
ERR1373667,False,False,False,False
SRR11302930,False,False,False,False
ERR202595,False,False,False,False
ERR959938,False,False,False,False
SRR1871851,False,False,False,False
SRR3381835,True,False,True,True
ERR1374135,False,False,False,False
SRR17400061,False,False,False,False
ERR1251887,False,False,False,False
SRR6655231,False,False,False,False
SRR11016372,False,False,False,False
SRR13998086,False,False,True,True
ERR925776,False,False,False,False
ERR667577,False,False,False,False
SRR8788699,False,False,False,False
ERR1620408,False,False,False,False
ERR1415443,False,False,False,False
ERR998249,False,False,False,False
ERR1621679,False,False,False,False
ERR1730735,False,False,False,False
SRR11302644,False,False,False,False
SRR20002710,False,False,False,False
ERR959663,False,False,False,False
ERR202534,False,False,False,False
SRR12614072,True,False,False,True
SRR15712668,False,True,False,True
ERR716768,False,False,False,False
ERR1889156,False,False,False,False
SRR12356842,False,False,False,False
SRR4375197,False,False,False,False
SRR18745511,False,False,False,False
ERR1396854,False,False,False,False
ERR1730817,False,False,False,False
ERR999232,False,False,False,False
SRR18508141,False,False,False,False
SRR5820066,False,False,False,False
ERR1108795,False,False,False,False
SRR6468962,False,False,False,False
SRR11140706,False,False,False,False
ERR1621631,False,False,False,False
SRR11302574,False,False,False,False
SRR17547550,False,False,False,False
ERR517912,False,False,False,False
ERR1427127,False,False,False,False
SRR12436739,False,False,False,False
SRR9849195,False,False,False,False
