SRA_run_accession,ZfPV,zpico,zpoxv
ERR1662949,UND,UND,UND
SRR1872976,UND,UND,UND
SRR8298695,UND,Low,UND
SRR9906847,UND,UND,UND
ERR949662,UND,UND,UND
SRR6654332,UND,UND,UND
SRR9849245,UND,UND,UND
ERR1205402,UND,UND,UND
SRR10974066,UND,UND,UND
SRR10887562,UND,UND,UND
ERR2402428,UND,UND,UND
ERR1857777,UND,UND,UND
SRR14722566,UND,UND,UND
SRR13327933,UND,UND,UND
SRR10070566,UND,UND,UND
SRR22018574,UND,UND,UND
SRR6289751,UND,UND,UND
SRR6469254,UND,UND,UND
SRR7905371,UND,UND,UND
SRR17624607,UND,UND,UND
SRR998891,UND,UND,UND
SRR11542110,UND,UND,UND
ERR1757521,UND,UND,UND
ERR960592,UND,UND,UND
SRR10126212,UND,UND,UND
ERR960572,UND,UND,UND
ERR1888995,UND,UND,UND
SRR10152002,UND,UND,UND
ERR582873,UND,UND,UND
ERR1757596,UND,UND,UND
ERR8058372,UND,Low,UND
ERR960269,UND,UND,UND
SRR14559684,UND,UND,UND
ERR7384923,UND,UND,UND
SRR15606831,UND,UND,UND
SRR6289752,UND,UND,UND
ERR525414,UND,UND,UND
SRR16299580,UND,UND,UND
SRR11080802,Medium,UND,UND
ERR1889708,UND,UND,UND
SRR11016369,UND,UND,UND
SRR11303327,UND,UND,UND
ERR1218312,UND,UND,UND
ERR596655,UND,UND,UND
SRR5507578,Low,UND,UND
SRR8787790,UND,UND,UND
ERR2723485,UND,UND,UND
ERR959558,UND,UND,UND
ERR1373598,UND,UND,UND
ERR1373544,UND,UND,UND
SRR23064376,UND,UND,UND
SRR8106318,UND,UND,UND
SRR10126183,UND,UND,UND
SRR13865265,Low,UND,UND
SRR18220766,UND,UND,UND
ERR960198,UND,UND,UND
SRR12712227,UND,UND,UND
ERR2723259,UND,UND,UND
SRR15483593,UND,UND,UND
ERR1374726,UND,UND,UND
SRR5893087,UND,UND,UND
ERR1821852,UND,UND,UND
SRR6655344,UND,UND,UND
SRR17745577,UND,UND,UND
SRR4723024,UND,UND,UND
SRR7410458,UND,UND,UND
SRR7299179,UND,UND,UND
ERR1821831,UND,UND,UND
SRR11302559,UND,UND,UND
SRR6654666,UND,UND,UND
ERR960794,UND,UND,UND
SRR7749238,UND,UND,UND
ERR1442890,UND,UND,UND
ERR1427192,UND,UND,UND
ERR1395936,UND,UND,UND
ERR2723638,UND,UND,UND
SRR6468921,UND,UND,UND
ERR960117,UND,UND,UND
SRR12171308,UND,UND,UND
ERR1397022,UND,UND,UND
SRR17655018,UND,UND,UND
ERR1216095,UND,UND,UND
ERR998242,UND,UND,UND
SRR15999457,Medium,UND,UND
ERR1857860,UND,UND,UND
ERR1373787,UND,UND,UND
SRR15691859,UND,UND,UND
SRR11302353,UND,UND,UND
SRR8244104,UND,UND,UND
ERR659851,UND,UND,UND
SRR15048111,UND,UND,UND
SRR5125206,UND,UND,UND
SRR6841462,UND,UND,UND
SRR18745494,UND,UND,UND
SRR6257754,UND,UND,UND
SRR14567477,UND,UND,UND
ERR1373410,UND,UND,UND
ERR1216180,UND,UND,UND
ERR2723266,UND,UND,UND
SRR13242472,UND,UND,UND
SRR21518677,UND,UND,UND
ERR2723548,UND,UND,UND
ERR999409,UND,UND,UND
ERR960301,UND,UND,UND
ERR958999,UND,UND,UND
ERR1125063,UND,UND,UND
SRR5099112,UND,UND,UND
SRR9849258,UND,UND,Medium
ERR1396799,UND,UND,UND
SRR12464110,UND,UND,UND
SRR6846416,UND,UND,UND
ERR1408788,UND,UND,UND
ERR3266355,UND,UND,UND
ERR1252030,UND,UND,UND
SRR22747856,UND,UND,UND
ERR1204514,UND,UND,UND
SRR11427455,UND,UND,UND
SRR5944013,UND,UND,UND
SRR8799033,UND,UND,UND
ERR1442769,UND,UND,UND
SRR6652889,UND,UND,UND
ERR1218317,UND,UND,UND
ERR998150,UND,UND,UND
ERR960260,UND,UND,UND
ERR1218368,UND,UND,UND
SRR12661876,UND,UND,UND
ERR958892,UND,UND,UND
ERR999479,UND,UND,UND
ERR1374548,UND,UND,UND
ERR411480,UND,UND,UND
ERR406889,UND,UND,UND
ERR830357,UND,UND,UND
ERR10034071,UND,UND,UND
ERR1857703,UND,UND,UND
ERR1475676,UND,UND,UND
ERR1889658,UND,UND,UND
SRR8298683,UND,Low,UND
SRR8987980,UND,UND,UND
ERR697942,UND,UND,UND
SRR3393531,Low,UND,UND
ERR1108039,UND,UND,UND
ERR1414975,UND,UND,UND
SRR7662098,UND,UND,UND
SRR10418685,UND,UND,UND
SRR8784162,UND,UND,UND
ERR573447,UND,UND,UND
SRR17547485,UND,UND,UND
SRR13076827,UND,UND,UND
SRR9207177,UND,UND,UND
SRR5381998,UND,UND,UND
SRR3498289,UND,UND,UND
SRR13777248,UND,UND,UND
ERR2723955,UND,UND,UND
SRR7789586,UND,UND,UND
SRR5017064,UND,UND,UND
SRR11874811,UND,UND,UND
SRR12786071,UND,UND,UND
ERR1621618,UND,UND,UND
SRR14217655,UND,UND,UND
SRR801556,UND,UND,UND
SRR12356854,UND,UND,UND
ERR1415104,UND,UND,UND
SRR6020415,UND,UND,UND
SRR17720612,UND,Low,UND
SRR17219939,UND,UND,UND
SRR11039794,UND,UND,UND
ERR1692556,UND,UND,UND
SRR8587698,UND,UND,UND
SRR14217690,Medium,UND,UND
SRR2089836,UND,UND,UND
SRR11303099,UND,UND,UND
ERR1442647,UND,UND,UND
SRR1871877,UND,UND,UND
SRR1062801,UND,UND,UND
ERR1431978,UND,UND,UND
SRR12661862,UND,UND,UND
ERR1442616,UND,UND,UND
SRR13074808,UND,UND,UND
SRR17183789,UND,UND,UND
ERR517998,UND,UND,UND
SRR16327295,UND,UND,UND
SRR17007608,UND,UND,Medium
SRR3231321,UND,UND,UND
SRR5017061,UND,UND,UND
SRR7008286,UND,UND,UND
SRR3666777,UND,UND,Medium
ERR959828,UND,UND,UND
SRR1872996,UND,UND,UND
SRR6250158,UND,UND,UND
ERR755688,UND,UND,UND
SRR18935955,UND,UND,UND
SRR10425377,UND,UND,UND
SRR9182356,UND,High,UND
SRR7278697,Low,UND,UND
SRR1062584,UND,UND,UND
ERR3266390,UND,UND,UND
ERR659903,UND,UND,UND
SRR7410455,UND,UND,UND
SRR3086890,UND,UND,UND
ERR1730605,UND,UND,UND
SRR13780561,UND,UND,UND
SRR11303349,UND,UND,UND
SRR18063816,UND,UND,UND
ERR1108052,UND,UND,UND
SRR6654541,UND,UND,UND
ERR1891658,UND,UND,UND
SRR7468681,UND,UND,UND
ERR1216781,UND,UND,UND
SRR13979052,UND,UND,UND
SRR6469127,UND,UND,UND
SRR10899677,UND,UND,UND
ERR1620532,UND,UND,UND
SRR12999694,UND,UND,UND
SRR8799027,UND,UND,UND
SRR13979076,UND,UND,UND
SRR5683301,UND,UND,UND
SRR12070777,UND,UND,UND
ERR999208,UND,UND,UND
ERR1407677,UND,UND,UND
ERR1373615,UND,UND,UND
ERR1122721,UND,UND,UND
ERR1888906,UND,UND,UND
SRR392970,UND,UND,UND
SRR7119869,UND,UND,UND
ERR517992,UND,UND,UND
SRR12971784,UND,UND,UND
ERR1475721,UND,UND,UND
ERR1374268,UND,UND,UND
ERR1889710,UND,UND,UND
ERR1857927,UND,UND,UND
SRR10151618,UND,UND,UND
SRR10151953,UND,UND,UND
SRR891510,UND,Medium,UND
ERR1757552,UND,UND,UND
SRR4369376,UND,UND,UND
ERR1373591,UND,UND,UND
SRR6908363,UND,UND,UND
SRR6655276,UND,UND,UND
SRR516556,UND,UND,UND
SRR10490667,UND,UND,UND
SRR3381766,UND,UND,High
SRR6374789,UND,UND,UND
ERR232366,UND,UND,UND
ERR2154729,UND,UND,UND
SRR12661743,UND,UND,UND
SRR8788678,UND,UND,UND
SRR11302408,UND,UND,UND
SRR19762950,UND,UND,UND
SRR10070677,UND,UND,UND
ERR1858123,UND,UND,UND
SRR6654449,UND,UND,UND
SRR18063377,UND,UND,UND
ERR998162,UND,UND,UND
SRR1872367,UND,UND,UND
ERR1099487,UND,UND,UND
SRR6930575,UND,UND,UND
SRR6020390,UND,UND,High
SRR20283714,UND,UND,UND
ERR449274,UND,UND,UND
ERR340688,UND,UND,UND
SRR6468858,UND,UND,UND
ERR411475,UND,UND,UND
ERR1427030,UND,UND,UND
SRR10863031,UND,UND,UND
ERR1475670,UND,UND,UND
ERR854790,UND,UND,UND
ERR340697,UND,UND,UND
SRR6654581,UND,UND,UND
SRR3231258,UND,UND,UND
SRR19571680,UND,UND,UND
ERR1396994,UND,UND,UND
ERR853532,UND,UND,UND
ERR477374,UND,UND,UND
SRR9849267,UND,UND,High
SRR13242475,UND,UND,UND
ERR1426863,UND,UND,UND
SRR6289705,UND,UND,UND
ERR959199,UND,UND,UND
ERR1216455,UND,UND,UND
ERR1374642,UND,UND,UND
SRR12100493,UND,UND,UND
SRR6020347,UND,UND,UND
SRR11302698,UND,UND,UND
SRR5382006,UND,UND,UND
ERR1857758,UND,UND,UND
SRR10974071,UND,UND,UND
SRR7905357,UND,UND,UND
ERR960354,UND,UND,UND
SRR10151937,UND,UND,UND
SRR6469519,UND,UND,UND
ERR1216335,UND,UND,UND
SRR7789624,UND,UND,UND
SRR12182182,UND,UND,UND
SRR10366899,UND,UND,UND
SRR12070780,UND,UND,UND
ERR959587,UND,UND,UND
ERR960261,UND,UND,UND
ERR657543,UND,UND,UND
SRR12194822,UND,UND,UND
SRR10434661,UND,UND,UND
SRR11206254,UND,UND,UND
SRR10151598,UND,UND,UND
ERR1252211,UND,UND,UND
ERR1426890,UND,UND,UND
ERR755668,UND,UND,UND
DRR032749,UND,UND,UND
ERR1821555,UND,UND,UND
ERR232319,UND,UND,UND
ERR1122737,UND,UND,UND
SRR6655105,UND,UND,UND
ERR853625,UND,UND,UND
ERR1108737,UND,UND,UND
ERR2154702,UND,UND,UND
SRR17714699,High,UND,UND
ERR960277,UND,UND,UND
ERR1218381,UND,UND,UND
ERR1099411,UND,UND,UND
ERR659943,UND,UND,UND
SRR13724951,UND,UND,UND
ERR3489879,UND,UND,UND
ERR1374293,UND,UND,UND
SRR14217681,UND,UND,UND
SRR6654861,UND,UND,UND
ERR1621437,UND,UND,UND
SRR8787699,UND,UND,UND
SRR11303088,UND,UND,UND
ERR1888754,UND,UND,UND
ERR1662958,UND,UND,UND
SRR6469299,UND,UND,UND
SRR6468870,UND,UND,UND
SRR1872932,UND,UND,UND
ERR1204376,UND,UND,UND
SRR12569152,UND,UND,UND
ERR1692543,UND,UND,UND
SRR5342789,UND,UND,UND
ERR667597,UND,UND,UND
ERR1442845,UND,UND,UND
SRR6308293,UND,UND,UND
ERR1730826,UND,UND,UND
SRR2255629,UND,UND,UND
ERR1888210,UND,UND,UND
ERR962945,UND,UND,UND
ERR959028,UND,UND,UND
ERR1251992,UND,UND,UND
SRR7905404,UND,UND,UND
SRR9198793,UND,UND,UND
SRR13297052,UND,UND,UND
SRR6469196,UND,UND,UND
ERR1888632,UND,UND,UND
SRR13074832,UND,UND,UND
ERR1218365,UND,UND,UND
SRR6469128,UND,UND,UND
SRR10550527,UND,UND,UND
ERR960419,UND,UND,UND
SRR6841474,UND,UND,UND
SRR10204633,UND,High,UND
ERR1888402,UND,UND,UND
ERR1374137,UND,UND,UND
SRR13015575,UND,UND,UND
SRR16299571,UND,UND,UND
ERR1204238,UND,UND,UND
SRR1216349,UND,UND,UND
SRR592703,UND,UND,UND
SRR10887605,UND,UND,UND
ERR1397026,UND,UND,UND
ERR271396,UND,UND,UND
ERR1416183,UND,UND,UND
SRR7410411,UND,UND,UND
SRR11263443,UND,UND,UND
ERR853533,UND,UND,UND
SRR4243171,UND,UND,UND
SRR17720319,UND,UND,UND
SRR8298694,UND,UND,UND
SRR1872533,UND,UND,UND
SRR5921070,Low,UND,Low
SRR5921086,UND,UND,UND
SRR17879857,UND,UND,UND
ERR1216408,UND,UND,UND
ERR1396981,UND,UND,UND
ERR854816,UND,UND,UND
SRR12340463,UND,UND,UND
ERR960088,UND,UND,UND
SRR18267565,UND,UND,UND
ERR1888728,UND,UND,UND
SRR11303097,UND,UND,UND
SRR14340358,UND,UND,UND
SRR1555562,UND,UND,UND
ERR1099398,UND,UND,UND
SRR10323886,UND,UND,UND
SRR11785628,UND,UND,UND
SRR14272180,UND,UND,UND
ERR999364,UND,UND,UND
SRR14139671,UND,UND,UND
SRR1010332,UND,UND,UND
SRR21034903,UND,UND,UND
ERR1373655,UND,UND,UND
SRR11869571,UND,UND,UND
ERR1442867,High,UND,UND
SRR7268879,UND,UND,UND
SRR8928760,UND,UND,UND
SRR998916,UND,UND,UND
ERR1415227,UND,UND,UND
ERR582927,UND,UND,UND
SRR10136116,UND,UND,UND
SRR10010358,High,UND,UND
SRR8928751,UND,UND,Low
ERR1621662,UND,UND,UND
ERR1892028,UND,UND,UND
SRR13011474,Low,UND,UND
SRR10126321,UND,UND,UND
SRR13979054,UND,UND,UND
ERR1757646,UND,UND,UND
ERR1373503,UND,UND,UND
SRR18745501,UND,UND,UND
DRR162476,UND,UND,UND
ERR1215727,UND,UND,UND
SRR14217597,UND,UND,UND
ERR1427181,UND,UND,UND
SRR13249632,UND,UND,UND
SRR6652892,UND,UND,UND
SRR18687249,UND,UND,UND
ERR2146958,UND,UND,UND
SRR16195476,UND,UND,UND
SRR5893068,UND,UND,UND
SRR11926685,Medium,UND,UND
SRR14813039,UND,High,UND
ERR1889282,UND,UND,UND
SRR10958331,UND,UND,UND
SRR21617358,UND,UND,UND
ERR1215844,UND,UND,UND
SRR16676620,UND,UND,UND
SRR15321088,UND,UND,UND
SRR17085059,UND,UND,UND
ERR1204265,UND,UND,UND
SRR6144824,Low,UND,UND
ERR1251895,UND,UND,UND
ERR271382,UND,UND,UND
SRR7662113,UND,UND,UND
SRR14217618,UND,UND,UND
ERR959865,UND,UND,UND
SRR4017370,UND,UND,UND
ERR755708,UND,UND,UND
SRR10836775,UND,UND,UND
SRR9312978,UND,UND,UND
ERR830347,UND,UND,UND
ERR1888619,UND,UND,UND
ERR2723542,UND,UND,UND
SRR6469628,UND,UND,UND
ERR1204582,UND,UND,UND
SRR15831085,UND,UND,UND
SRR8457165,UND,Low,UND
SRR14428577,UND,UND,UND
SRR12037340,UND,UND,UND
ERR1374608,UND,UND,UND
SRR10199497,UND,Low,UND
SRR10070705,UND,UND,UND
ERR4321718,UND,UND,UND
ERR1373684,UND,UND,UND
SRR6250277,UND,UND,UND
SRR6469626,UND,UND,UND
ERR1889239,UND,UND,UND
SRR11213709,UND,Low,UND
ERR2723653,UND,UND,UND
SRR8298672,UND,Medium,UND
ERR1216125,UND,UND,UND
SRR6654652,UND,UND,UND
ERR1442910,UND,UND,UND
ERR596611,UND,UND,UND
SRR11486779,UND,UND,UND
ERR1888865,UND,UND,UND
ERR1475733,UND,UND,UND
ERR960147,UND,UND,UND
ERR968048,UND,UND,UND
SRR13332315,UND,UND,UND
SRR12786068,UND,UND,UND
SRR16299294,UND,UND,UND
SRR11303085,UND,UND,UND
ERR1821607,UND,UND,UND
SRR6176635,UND,UND,UND
SRR8735311,UND,UND,UND
ERR1124421,UND,UND,UND
SRR12661610,UND,UND,UND
ERR949648,UND,UND,UND
ERR1888203,UND,UND,UND
SRR18124377,UND,UND,UND
ERR1621567,UND,UND,UND
SRR11033813,UND,UND,UND
ERR1124823,UND,UND,UND
SRR10070707,UND,UND,UND
ERR1415029,UND,UND,UND
SRR6176695,UND,UND,UND
ERR960003,UND,UND,UND
ERR1107966,UND,UND,UND
ERR853757,UND,UND,UND
SRR1555494,UND,UND,UND
SRR8883767,UND,UND,UND
SRR9849221,UND,UND,UND
ERR667601,UND,UND,UND
SRR7751615,UND,UND,UND
ERR1889400,UND,UND,UND
SRR5944015,UND,UND,UND
SRR13938340,UND,UND,UND
SRR7662136,UND,UND,UND
SRR12141861,UND,UND,UND
ERR1821521,UND,UND,UND
SRR6654319,UND,UND,UND
ERR999281,UND,UND,UND
ERR667454,UND,UND,UND
ERR960129,UND,UND,UND
ERR963119,UND,UND,UND
SRR6416899,UND,UND,UND
SRR10095967,UND,UND,UND
ERR1374786,UND,UND,UND
SRR6469721,UND,UND,UND
ERR517934,UND,UND,UND
SRR11773511,UND,UND,UND
SRR13242478,UND,UND,UND
ERR718582,UND,UND,UND
SRR6655023,UND,UND,UND
SRR7813753,UND,UND,UND
ERR525345,UND,UND,UND
SRR4375175,UND,UND,UND
ERR697970,UND,UND,UND
ERR2723544,UND,UND,UND
ERR1252220,UND,UND,UND
SRR3231331,UND,UND,UND
ERR999481,UND,UND,UND
ERR871327,UND,UND,UND
SRR12149534,UND,UND,UND
ERR525346,UND,UND,UND
SRR8305651,UND,UND,UND
SRR7764532,UND,UND,UND
SRR19641865,UND,UND,UND
ERR1252205,UND,UND,UND
SRR7886625,UND,UND,UND
ERR716900,UND,UND,UND
SRR6020353,UND,UND,UND
SRR11851897,UND,UND,UND
ERR1857613,UND,UND,UND
ERR1426855,UND,UND,UND
ERR1757692,UND,UND,UND
ERR958825,UND,UND,UND
ERR959091,UND,UND,UND
SRR1872715,UND,UND,UND
SRR3083686,UND,UND,UND
SRR21966808,UND,UND,UND
SRR10199508,UND,High,UND
SRR18927191,UND,UND,UND
SRR870761,UND,UND,UND
ERR1857946,UND,UND,UND
SRR8106565,UND,UND,UND
ERR738212,UND,UND,UND
SRR5259815,Medium,UND,UND
SRR3371421,UND,UND,Low
SRR18063805,UND,UND,UND
SRR10974015,UND,UND,UND
SRR8298707,UND,Medium,UND
ERR853819,UND,UND,UND
SRR10974021,UND,UND,UND
SRR12661909,UND,UND,UND
ERR1408832,UND,UND,UND
SRR20002713,UND,UND,UND
ERR1730667,UND,UND,UND
ERR1407669,UND,UND,UND
ERR1218373,UND,UND,UND
SRR4457851,UND,UND,UND
ERR1857811,UND,UND,UND
SRR6469631,UND,UND,UND
SRR11302436,UND,UND,UND
SRR8632328,Low,UND,UND
SRR6250227,UND,UND,UND
ERR871562,UND,UND,UND
SRR8106709,UND,UND,UND
SRR6289698,UND,UND,UND
SRR10550522,UND,UND,UND
ERR1889326,UND,UND,UND
ERR1374666,UND,UND,UND
SRR17210878,UND,UND,UND
SRR6469191,UND,UND,UND
SRR1205167,UND,UND,UND
SRR1062359,UND,UND,UND
SRR6170099,Low,UND,UND
ERR569528,UND,UND,UND
SRR7119866,UND,UND,UND
SRR17691945,UND,UND,UND
ERR960391,UND,UND,UND
ERR960908,UND,UND,UND
ERR1426869,UND,UND,UND
SRR6469326,UND,UND,UND
SRR5893079,Low,UND,UND
SRR1872629,UND,UND,UND
ERR1730756,UND,UND,UND
ERR1251971,UND,UND,UND
SRR10010368,Medium,UND,UND
SRR3923220,UND,UND,UND
SRR10753198,UND,UND,UND
SRR5382007,UND,UND,UND
SRR11922999,UND,UND,UND
ERR718581,UND,UND,UND
ERR1857847,UND,UND,UND
SRR10125989,UND,UND,UND
SRR1062543,UND,UND,UND
ERR1857918,UND,UND,UND
SRR9198941,UND,UND,UND
SRR519723,UND,UND,UND
SRR6025615,UND,UND,UND
SRR8106528,UND,UND,UND
ERR1216117,UND,UND,UND
SRR6811821,UND,UND,UND
SRR14930248,Medium,UND,UND
ERR667538,UND,UND,UND
SRR14217570,UND,UND,UND
SRR10735823,UND,UND,UND
SRR6655067,UND,UND,UND
SRR13593803,High,UND,UND
SRR11303353,UND,UND,UND
SRR13839970,UND,UND,UND
SRR17218117,UND,UND,UND
SRR16905272,UND,UND,UND
ERR411634,UND,UND,UND
ERR1218378,UND,UND,UND
SRR7662118,UND,UND,UND
SRR1062630,UND,UND,UND
SRR1871881,UND,UND,UND
SRR3679550,UND,UND,UND
ERR960805,UND,UND,UND
SRR8106339,UND,UND,UND
SRR14217720,UND,UND,UND
ERR1889130,UND,UND,UND
ERR1125079,UND,UND,UND
ERR4321721,UND,UND,UND
DRR162518,UND,UND,UND
ERR1373593,UND,UND,UND
ERR871601,UND,UND,UND
SRR10735837,UND,UND,UND
SRR8928845,UND,UND,UND
SRR11186480,UND,UND,UND
ERR755671,UND,UND,UND
SRR12464099,UND,UND,UND
SRR5342769,UND,UND,UND
SRR11302937,UND,UND,UND
ERR1415061,UND,UND,UND
SRR19571685,UND,UND,UND
ERR1216758,UND,UND,UND
SRR8135935,UND,UND,UND
SRR10753201,UND,UND,UND
SRR6469095,UND,UND,UND
SRR11302615,UND,UND,UND
SRR23064371,UND,High,UND
SRR6293905,UND,UND,UND
ERR1889586,UND,UND,UND
SRR9198883,UND,UND,UND
SRR14217696,UND,UND,UND
ERR959542,UND,UND,UND
ERR1416199,UND,UND,UND
ERR2723353,UND,UND,UND
SRR7892029,UND,UND,UND
ERR999297,UND,UND,UND
SRR658545,UND,UND,UND
SRR9119511,UND,UND,UND
SRR13693851,UND,UND,UND
SRR8106343,UND,UND,UND
ERR1215910,UND,UND,UND
ERR689852,UND,UND,UND
SRR1062218,UND,UND,UND
SRR12874660,UND,UND,UND
SRR9312993,UND,UND,UND
SRR3932204,UND,UND,UND
ERR1124704,UND,UND,UND
ERR1374551,UND,UND,UND
SRR5605443,UND,UND,UND
ERR1107934,UND,UND,UND
SRR17630947,UND,UND,UND
ERR853490,UND,UND,UND
SRR8788676,UND,UND,UND
SRR10948650,UND,UND,High
SRR10151603,UND,UND,UND
SRR19762956,UND,UND,UND
ERR659902,UND,UND,UND
SRR14270302,UND,UND,UND
ERR1204598,UND,UND,UND
SRR6468956,UND,UND,UND
ERR1204255,UND,UND,UND
ERR2723540,UND,High,UND
SRR17720624,UND,UND,UND
ERR1857827,UND,UND,UND
ERR1888798,UND,UND,UND
ERR1416172,UND,UND,UND
SRR18927198,UND,UND,UND
SRR14923980,UND,UND,UND
SRR1062470,UND,UND,UND
SRR5921150,UND,UND,Low
SRR9608476,UND,UND,UND
SRR10753195,UND,UND,UND
SRR5818018,UND,UND,UND
SRR10425373,UND,UND,UND
ERR1415083,UND,UND,UND
ERR1730584,UND,UND,UND
SRR11862829,UND,UND,UND
SRR8106269,UND,UND,UND
SRR9674287,UND,UND,UND
SRR535926,UND,UND,UND
SRR8883748,UND,UND,UND
ERR1205373,UND,UND,UND
SRR10126074,UND,UND,UND
ERR1415204,UND,UND,UND
ERR4902960,UND,UND,UND
ERR1218451,UND,UND,UND
ERR960987,UND,UND,UND
SRR12287378,UND,UND,UND
ERR853767,UND,UND,UND
SRR7049637,UND,UND,UND
SRR14217582,UND,UND,UND
SRR13528191,UND,UND,UND
ERR1730508,UND,UND,UND
SRR6654435,UND,UND,UND
SRR12037344,UND,UND,UND
ERR1373717,UND,UND,UND
ERR1889803,UND,UND,UND
ERR1442665,UND,UND,UND
SRR7419881,UND,UND,UND
SRR6468953,UND,UND,UND
ERR1395857,UND,UND,UND
SRR10070653,UND,UND,UND
ERR960498,UND,UND,UND
ERR659859,UND,UND,UND
ERR1407652,UND,UND,UND
SRR16973874,UND,UND,UND
ERR716763,UND,UND,UND
ERR4029234,High,UND,UND
ERR1408808,UND,UND,UND
SRR11303053,UND,UND,UND
ERR853580,UND,UND,UND
ERR1108047,UND,UND,UND
ERR1475809,UND,UND,UND
ERR968103,UND,UND,UND
ERR960756,UND,UND,UND
SRR6249958,UND,UND,UND
SRR870952,UND,UND,UND
SRR8106669,UND,UND,UND
SRR7235498,UND,UND,UND
SRR1062781,UND,UND,UND
SRR18731944,Medium,Medium,UND
SRR1551795,UND,UND,UND
SRR1872258,UND,UND,UND
ERR659861,UND,UND,UND
SRR1821811,UND,UND,UND
ERR1888256,UND,UND,UND
SRR8928909,UND,UND,UND
SRR10862985,UND,UND,UND
ERR1442693,UND,UND,UND
SRR797908,UND,UND,UND
SRR6469433,UND,UND,UND
SRR1062704,UND,UND,UND
ERR2723179,UND,UND,UND
SRR12999695,UND,UND,UND
ERR1216056,UND,UND,UND
ERR1373764,UND,UND,UND
SRR10974026,UND,UND,UND
SRR3923227,UND,UND,UND
SRR18645021,UND,UND,UND
SRR1062700,UND,UND,UND
ERR1475493,UND,UND,UND
SRR3381877,UND,UND,Low
ERR689884,UND,UND,UND
SRR3381857,UND,UND,High
SRR3228724,UND,UND,UND
SRR9198717,UND,UND,UND
SRR5115719,UND,UND,UND
ERR1415394,UND,UND,UND
SRR11728560,UND,UND,UND
ERR1888305,UND,UND,UND
SRR13796915,UND,UND,UND
SRR1794624,UND,UND,UND
ERR517960,UND,UND,UND
SRR8439646,UND,UND,UND
SRR7633487,UND,UND,UND
SRR1872410,UND,UND,UND
SRR10070767,UND,UND,UND
SRR11869421,UND,High,UND
SRR14902690,UND,UND,UND
SRR6655324,UND,UND,UND
SRR2776887,UND,UND,UND
SRR12964281,High,UND,UND
SRR6654498,UND,UND,UND
ERR960203,UND,UND,UND
SRR9198866,UND,UND,UND
SRR6250017,UND,UND,UND
ERR1099505,UND,UND,UND
SRR8305620,UND,UND,UND
ERR1888729,UND,UND,UND
SRR7119875,UND,UND,UND
SRR5893098,UND,UND,UND
SRR7789546,UND,UND,UND
SRR10151921,UND,UND,UND
ERR1891708,UND,UND,UND
SRR6176748,UND,UND,UND
SRR5320505,UND,UND,UND
ERR1816546,UND,UND,UND
SRR6469078,UND,UND,UND
ERR3266382,UND,UND,UND
ERR1374789,UND,UND,UND
ERR960781,UND,UND,UND
SRR7264589,UND,UND,UND
SRR11554198,UND,UND,UND
ERR1216511,UND,UND,UND
ERR1415053,UND,UND,UND
SRR8439644,UND,UND,UND
SRR10550510,UND,UND,UND
SRR6324384,UND,UND,UND
SRR1062479,UND,UND,UND
ERR596614,UND,UND,UND
ERR1442598,UND,UND,UND
ERR1821732,UND,UND,UND
SRR14923958,UND,UND,UND
ERR968067,UND,UND,UND
SRR6469557,UND,UND,UND
SRR959370,UND,UND,UND
SRR7662100,UND,UND,UND
ERR1621441,UND,UND,UND
SRR8106277,UND,UND,UND
ERR1892086,UND,UND,UND
SRR7801969,UND,UND,UND
ERR959565,UND,UND,UND
SRR15600919,UND,UND,UND
SRR8788641,UND,UND,UND
SRR10125986,UND,UND,UND
SRR13646761,UND,UND,UND
SRR12898814,UND,UND,UND
SRR16299553,UND,UND,UND
SRR8787675,UND,UND,UND
SRR3342392,UND,UND,UND
SRR13559190,High,UND,UND
ERR10180589,UND,UND,Medium
SRR14679405,UND,UND,UND
ERR1757467,UND,UND,UND
SRR2567897,UND,UND,UND
ERR738255,UND,UND,UND
SRR5893114,UND,UND,UND
SRR8883790,UND,UND,UND
ERR2723851,UND,UND,UND
SRR15691857,UND,UND,UND
ERR667568,UND,UND,UND
SRR6469131,UND,UND,UND
ERR1216779,UND,UND,UND
SRR2989571,UND,UND,UND
SRR11427419,UND,UND,UND
SRR9906829,UND,UND,UND
SRR6654906,UND,UND,UND
ERR1595113,UND,UND,UND
SRR8787769,UND,UND,UND
SRR516129,UND,UND,UND
SRR12438040,Low,UND,UND
ERR1216629,UND,UND,UND
SRR7662049,UND,UND,UND
SRR8883774,UND,UND,UND
SRR5810859,UND,UND,UND
SRR16299122,UND,UND,UND
SRR15999462,UND,UND,UND
ERR958903,UND,UND,UND
ERR4321727,UND,UND,UND
SRR1821805,UND,Low,UND
SRR7410467,UND,UND,UND
SRR6469323,UND,UND,UND
SRR6268198,UND,UND,UND
SRR1062814,UND,UND,UND
SRR17879858,UND,UND,UND
SRR12436814,UND,UND,UND
ERR959212,UND,UND,UND
ERR1205090,UND,UND,UND
ERR1892025,UND,UND,UND
ERR1216630,UND,UND,UND
ERR998159,UND,UND,UND
ERR1821922,UND,UND,UND
SRR11186456,UND,UND,UND
ERR963123,UND,UND,UND
ERR1475773,UND,UND,UND
SRR16299422,UND,UND,UND
ERR1124578,UND,UND,UND
SRR6654755,UND,UND,UND
SRR12037403,UND,UND,UND
ERR853502,UND,UND,UND
