Run ID,Number of reads,Mate1,Mate2
SRR15964629,14835705,120,
SRR15964630,98059660,120,
SRR15964631,128857418,120,
SRR15964632,93393784,120,
SRR15964633,116536128,120,
SRR15999456,37259946,75,
SRR15999457,34141476,75,
SRR15999458,60063539,75,
SRR15999459,34963089,75,
SRR15999460,39497395,75,
SRR15999461,35577997,75,
SRR15999462,37036125,75,
SRR15999463,28877538,75,
SRR16097999,297985266,97,
SRR16098000,268931342,98,
SRR16098001,284593650,97,
SRR16148348,25153454,100,100.0
SRR16148349,54608643,100,100.0
SRR16148350,50836688,100,100.0
SRR16148351,30046040,100,100.0
SRR16148353,29902500,100,100.0
SRR16148354,44384703,100,100.0
SRR16183158,42314474,150,150.0
SRR16183159,40942301,150,150.0
SRR16183160,42864126,150,150.0
SRR16183161,42668981,150,150.0
SRR16183162,42038664,150,150.0
SRR16183163,42579675,150,150.0
SRR16292398,21192076,151,151.0
SRR16292399,20735950,151,151.0
SRR16292400,20118945,151,151.0
SRR16292401,20385634,151,151.0
SRR16292402,21892392,151,151.0
SRR16292403,22107107,151,151.0
SRR16298921,740955,43,
SRR16298922,262369,43,
SRR16298923,795140,43,
SRR16298924,814121,42,
SRR16298925,938018,43,
SRR16298926,641957,43,
SRR16298927,509264,43,
SRR16298928,627100,43,
SRR16298929,133980,43,
SRR16298930,458896,42,
SRR16298931,629219,43,
SRR16298932,462796,43,
SRR16298933,527360,43,
SRR16298934,546168,43,
SRR16298935,546091,43,
SRR16298936,769533,43,
SRR16298937,393890,42,
SRR16298938,488156,42,
SRR16298939,475412,43,
SRR16298940,775124,43,
SRR16298941,566772,43,
SRR16298942,435717,42,
SRR16298943,525528,43,
SRR16298944,226140,43,
SRR16298945,809453,42,
SRR16298946,947715,43,
SRR16298947,892227,42,
SRR16298948,795597,43,
SRR16298949,669327,43,
SRR16298950,796746,43,
SRR16298951,590524,42,
SRR16298952,544178,43,
SRR16298953,787187,43,
SRR16298954,433987,43,
SRR16298955,857836,43,
SRR16298956,769644,43,
SRR16298957,577767,43,
SRR16298958,623259,43,
SRR16298959,678285,43,
SRR16298960,640428,43,
SRR16298961,1132,43,
SRR16298962,2053,43,
SRR16298963,541023,43,
SRR16298964,437837,43,
SRR16298965,557089,43,
SRR16298966,350485,43,
SRR16298967,315017,42,
SRR16298968,314298,42,
SRR16298978,627544,43,
SRR16298979,113483,43,
SRR16298980,607198,43,
SRR16298981,731995,43,
SRR16298982,401370,43,
SRR16298983,205760,43,
SRR16298984,240196,43,
SRR16298985,315123,43,
SRR16298986,136649,43,
SRR16298987,119572,43,
SRR16298988,377533,43,
SRR16298989,679467,43,
SRR16298990,200753,43,
SRR16298991,231676,43,
SRR16298992,512497,43,
SRR16298993,541162,43,
SRR16298994,478240,43,
SRR16298995,543588,43,
SRR16298996,488243,43,
SRR16298997,300343,43,
SRR16298998,831616,43,
SRR16298999,616158,43,
SRR16299000,816768,42,
SRR16299001,664208,43,
SRR16299002,652407,43,
SRR16299003,614193,42,
SRR16299004,597063,42,
SRR16299005,627033,43,
SRR16299006,788440,43,
SRR16299007,617143,43,
SRR16299008,154546,43,
SRR16299009,624410,43,
SRR16299010,658089,43,
SRR16299011,706961,42,
SRR16299012,172175,43,
SRR16299053,379218,43,
SRR16299054,769324,43,
SRR16299055,827095,43,
SRR16299056,929056,43,
SRR16299057,618471,43,
SRR16299058,659162,43,
SRR16299059,243565,43,
SRR16299060,587083,43,
SRR16299061,230893,43,
SRR16299062,483009,43,
SRR16299063,624077,43,
SRR16299064,891692,43,
SRR16299065,786731,43,
SRR16299066,347539,43,
SRR16299067,739803,43,
SRR16299068,662413,43,
SRR16299069,657881,43,
SRR16299070,254487,43,
SRR16299071,760310,43,
SRR16299072,656695,42,
SRR16299073,501955,42,
SRR16299074,487053,43,
SRR16299075,4836,43,
SRR16299076,1712,43,
SRR16299077,329770,43,
SRR16299078,135717,43,
SRR16299111,59276,43,
SRR16299112,623436,43,
SRR16299114,565465,43,
SRR16299115,78247,42,
SRR16299116,1922,43,
SRR16299117,526833,42,
SRR16299118,642307,43,
SRR16299119,610171,43,
SRR16299120,318290,43,
SRR16299121,533737,43,
SRR16299122,737574,42,
SRR16299123,720284,43,
SRR16299124,530162,43,
SRR16299125,520699,43,
SRR16299126,558515,42,
SRR16299127,537377,42,
SRR16299128,723071,42,
SRR16299129,518707,43,
SRR16299130,679421,43,
SRR16299131,767058,43,
SRR16299132,477628,43,
SRR16299133,620791,43,
SRR16299134,467079,43,
SRR16299135,686678,43,
SRR16299136,607871,42,
SRR16299181,622382,43,
SRR16299182,555617,43,
SRR16299183,295162,43,
SRR16299184,600054,43,
SRR16299185,498758,43,
SRR16299186,698688,43,
SRR16299187,589634,43,
SRR16299188,615815,43,
SRR16299189,878880,42,
SRR16299190,360009,43,
SRR16299191,898527,43,
SRR16299192,522139,42,
SRR16299193,547261,43,
SRR16299194,437104,43,
SRR16299195,539881,43,
SRR16299196,141658,43,
SRR16299197,608296,43,
SRR16299198,317178,43,
SRR16299199,946831,42,
SRR16299200,867930,43,
SRR16299201,476738,42,
SRR16299202,893117,43,
SRR16299203,594113,43,
SRR16299204,623867,42,
SRR16299237,670613,43,
SRR16299238,600300,43,
SRR16299239,493672,43,
SRR16299240,683061,43,
SRR16299241,789501,42,
SRR16299274,213729,43,
SRR16299275,779312,43,
SRR16299276,863830,43,
SRR16299277,876726,43,
SRR16299278,227077,43,
SRR16299279,225369,43,
SRR16299280,715221,42,
SRR16299281,388740,42,
SRR16299282,531872,43,
SRR16299283,627536,43,
SRR16299284,211555,43,
SRR16299285,678743,43,
SRR16299286,606646,42,
SRR16299287,640541,42,
SRR16299288,478736,43,
SRR16299289,640822,43,
SRR16299290,508102,43,
SRR16299291,665221,42,
SRR16299292,138021,43,
SRR16299293,412042,43,
SRR16299294,462443,43,
SRR16299295,447968,42,
SRR16299296,233543,42,
SRR16299297,573787,43,
SRR16299298,403692,43,
SRR16299299,112973,43,
SRR16299300,270309,43,
SRR16299301,229820,43,
SRR16299302,519956,43,
SRR16299303,290330,42,
SRR16299304,490651,43,
SRR16299305,462017,43,
SRR16299306,461025,42,
SRR16299307,476182,43,
SRR16299308,655167,43,
SRR16299309,503223,42,
SRR16299310,313935,42,
SRR16299311,68535,43,
SRR16299312,468913,43,
SRR16299313,537785,42,
SRR16299314,149144,42,
SRR16299315,833412,43,
SRR16299316,272008,43,
SRR16299317,137194,42,
SRR16299318,626367,42,
SRR16299319,149924,43,
SRR16299320,469627,42,
SRR16299321,626308,43,
SRR16299322,2606,43,
SRR16299344,795706,43,
SRR16299345,610141,42,
SRR16299346,812895,43,
SRR16299347,654721,43,
SRR16299348,538187,42,
SRR16299349,619678,43,
SRR16299350,713857,43,
SRR16299351,795936,42,
SRR16299352,572889,43,
SRR16299353,108606,43,
SRR16299354,557249,43,
SRR16299363,585761,43,
SRR16299364,608761,43,
SRR16299365,642619,42,
SRR16299366,539611,43,
SRR16299367,561197,43,
SRR16299368,615685,43,
SRR16299369,177247,43,
SRR16299370,354015,43,
SRR16299371,357651,42,
SRR16299372,493032,42,
SRR16299373,100253,43,
SRR16299374,539197,43,
SRR16299375,314882,42,
SRR16299376,540207,43,
SRR16299377,125040,43,
SRR16299378,536881,43,
SRR16299379,870682,43,
SRR16299380,574411,43,
SRR16299381,295383,43,
SRR16299382,557501,43,
SRR16299383,585835,42,
SRR16299384,672811,43,
SRR16299385,696163,43,
SRR16299386,668724,43,
SRR16299395,1372,43,
SRR16299396,168414,43,
SRR16299397,319122,43,
SRR16299398,254807,42,
SRR16299399,620277,43,
SRR16299400,447136,42,
SRR16299401,530057,43,
SRR16299402,639438,43,
SRR16299403,740041,43,
SRR16299404,705912,42,
SRR16299405,732581,43,
SRR16299406,622642,42,
SRR16299407,742003,43,
SRR16299408,566049,43,
SRR16299409,327950,43,
SRR16299410,402082,43,
SRR16299411,905377,43,
SRR16299412,307912,43,
SRR16299413,301391,42,
SRR16299414,607111,43,
SRR16299415,140367,43,
SRR16299416,559386,43,
SRR16299417,548607,42,
SRR16299418,862904,43,
SRR16299419,584982,43,
SRR16299420,158868,43,
SRR16299421,617248,43,
SRR16299422,326305,43,
SRR16299423,621263,43,
SRR16299424,713389,43,
SRR16299425,133329,43,
SRR16299426,246290,42,
SRR16299427,514146,43,
SRR16299428,459104,42,
SRR16299429,780638,43,
SRR16299430,444429,43,
SRR16299431,632973,43,
SRR16299432,333580,43,
SRR16299465,872764,43,
SRR16299466,457428,42,
SRR16299467,703195,43,
SRR16299468,603797,43,
SRR16299469,735723,43,
SRR16299470,527984,43,
SRR16299471,559311,43,
SRR16299472,623715,43,
SRR16299473,892735,43,
SRR16299474,469122,43,
SRR16299475,410736,42,
SRR16299476,709006,43,
SRR16299477,473959,43,
SRR16299478,599594,43,
SRR16299479,650027,43,
SRR16299480,815082,43,
SRR16299481,593500,43,
SRR16299482,644888,43,
SRR16299514,639009,43,
SRR16299515,429671,43,
SRR16299516,642278,43,
SRR16299517,775165,43,
SRR16299518,236307,43,
SRR16299519,710090,43,
SRR16299520,693805,43,
SRR16299521,774589,43,
SRR16299522,207282,43,
SRR16299523,567214,43,
SRR16299524,345613,43,
SRR16299525,597440,43,
SRR16299526,551067,43,
SRR16299527,186979,43,
SRR16299528,447698,43,
SRR16299529,332982,43,
SRR16299530,800110,43,
SRR16299531,460573,43,
SRR16299532,968320,43,
SRR16299533,781712,42,
SRR16299534,470090,43,
SRR16299535,620863,42,
SRR16299536,609007,43,
SRR16299537,436530,43,
SRR16299538,591462,42,
SRR16299539,90369,43,
SRR16299540,160177,43,
SRR16299541,538606,42,
SRR16299542,647486,43,
SRR16299543,440097,43,
SRR16299544,933572,43,
SRR16299545,685686,42,
SRR16299546,639820,43,
SRR16299547,306622,42,
SRR16299548,502723,43,
SRR16299549,735856,43,
SRR16299550,504529,43,
SRR16299551,758691,43,
SRR16299552,795048,43,
SRR16299553,673840,43,
SRR16299554,721626,43,
SRR16299555,648944,43,
SRR16299556,665770,43,
SRR16299557,326976,43,
SRR16299558,647128,42,
SRR16299559,635395,43,
SRR16299560,799159,43,
SRR16299561,247240,43,
SRR16299562,902864,43,
SRR16299571,487191,43,
SRR16299572,402846,43,
SRR16299573,57375,43,
SRR16299574,533322,43,
SRR16299575,456858,43,
SRR16299576,208888,43,
SRR16299577,462254,43,
SRR16299578,348179,43,
SRR16299579,681941,43,
SRR16299580,551811,42,
SRR16299581,533062,43,
SRR16299582,876199,43,
SRR16299583,680049,43,
SRR16299584,898490,43,
SRR16299585,892574,43,
SRR16299586,529719,43,
SRR16299587,510057,43,
SRR16299588,572506,43,
SRR16299589,164856,43,
SRR16299590,672392,43,
SRR16299591,315257,43,
SRR16299592,550147,43,
SRR16299593,365924,43,
SRR16299594,532055,43,
SRR16299595,476348,42,
SRR16299596,608842,43,
SRR16299597,285331,43,
SRR16299598,612300,42,
SRR16299599,321671,43,
SRR16299656,344636,43,
SRR16299657,526550,42,
SRR16299658,525866,43,
SRR16327292,13702139,101,101.0
SRR16327293,13661833,101,101.0
SRR16327294,12838301,101,101.0
SRR16327295,10544953,101,101.0
SRR16327296,12773281,101,101.0
SRR16327297,11802824,101,101.0
SRR16327298,13302730,101,101.0
SRR16327299,12817645,101,101.0
SRR16327300,11519653,101,101.0
SRR16327301,11563306,101,101.0
SRR16327302,15104057,101,101.0
SRR16327303,14715887,101,101.0
SRR16339847,27199771,75,
SRR16339848,26983101,75,
SRR16339849,27802525,75,
SRR16339850,28525381,75,
SRR16339851,28456371,75,
SRR16339852,25058928,75,
SRR16378894,21571119,90,
SRR16378895,167966950,90,
SRR16388444,19495202,151,151.0
SRR16388445,20401492,151,151.0
SRR16388446,19201121,151,151.0
SRR16388447,20017109,151,151.0
SRR16388448,21082695,151,151.0
SRR16388449,21976963,151,151.0
SRR16490785,3201287,150,150.0
SRR16490786,2781836,150,150.0
SRR16490787,3038732,150,150.0
SRR16490788,2999667,150,150.0
SRR16490789,1685476,150,150.0
SRR16490790,2560124,150,150.0
SRR16490791,2035739,150,150.0
SRR16490792,2149072,150,150.0
SRR16494150,23005904,150,150.0
SRR16494151,24335316,150,150.0
SRR16494152,19995427,150,150.0
SRR16494153,22285653,150,150.0
SRR16494154,19493950,150,150.0
SRR16494155,23392050,150,150.0
SRR16518314,21833245,150,150.0
SRR16518315,16685571,150,150.0
SRR16518316,14233923,150,150.0
SRR16518317,15138385,150,150.0
SRR16518318,13512803,150,150.0
SRR16518319,14301049,150,150.0
SRR16530663,12818537,101,101.0
SRR16530664,12362423,101,101.0
SRR16530665,11474756,101,101.0
SRR16530666,12318606,101,101.0
SRR16573983,113307794,89,
SRR16573984,113082887,89,
SRR16573985,196133895,89,
SRR16573986,194912382,89,
SRR16574811,25346229,100,100.0
SRR16574812,25583995,100,100.0
SRR16574813,20404483,100,100.0
SRR16574814,25432940,100,100.0
SRR16574815,25220754,100,100.0
SRR16574816,25450623,100,100.0
SRR16574817,25328053,100,100.0
SRR16574818,25443491,100,100.0
SRR16574819,25185483,100,100.0
SRR16574820,25183056,100,100.0
SRR16574821,25336024,100,100.0
SRR16574822,25216413,100,100.0
SRR16574823,25467052,100,100.0
SRR16574824,20231439,100,100.0
SRR16574825,25538212,100,100.0
SRR16604663,69767155,151,151.0
SRR16604664,76685105,151,151.0
SRR16604665,78203074,151,151.0
SRR16604666,72639161,151,151.0
SRR16604667,79535003,151,151.0
SRR16604668,79411672,151,151.0
SRR16604669,87931968,151,151.0
SRR16604670,62298750,151,151.0
SRR16604671,84507065,151,151.0
SRR16604672,99971182,151,151.0
SRR16604673,81448234,151,151.0
SRR16604674,75762933,151,151.0
SRR16646359,95448813,92,
SRR16647472,23756790,150,150.0
SRR16647473,23694901,150,150.0
SRR16647474,21409345,150,150.0
SRR16647475,23429437,150,150.0
SRR16647476,26268619,150,150.0
SRR16647477,24353606,150,150.0
SRR16647478,25727544,150,150.0
SRR16647479,24906451,150,150.0
SRR16647480,25757375,150,150.0
SRR16647481,25822891,150,150.0
SRR16647482,24512188,150,150.0
SRR16647483,21443233,150,150.0
SRR16674680,20579963,151,151.0
SRR16674681,21382829,151,151.0
SRR16674682,26121443,151,151.0
SRR16674683,19929677,151,151.0
SRR16674684,22864026,151,151.0
SRR16674685,20806561,151,151.0
SRR16676615,19777795,150,150.0
SRR16676616,19479591,150,150.0
SRR16676617,19539795,150,150.0
SRR16676618,19429051,150,150.0
SRR16676619,18462707,150,150.0
SRR16676620,19045804,150,150.0
SRR16676621,19199528,150,150.0
SRR16676622,33449953,150,150.0
SRR16676623,20892841,150,150.0
SRR16681976,11697708,150,150.0
SRR16681977,13829703,150,150.0
SRR16681979,20951140,150,150.0
SRR16681980,21754416,150,150.0
SRR16681981,21217677,150,150.0
SRR16681982,21426842,150,150.0
SRR16681983,18753416,150,150.0
SRR16681984,23082538,150,150.0
SRR16705710,20578512,150,150.0
SRR16705712,13983614,150,150.0
SRR16768265,24919612,150,150.0
SRR16768266,23760863,150,150.0
SRR16768267,20308120,150,150.0
SRR16768268,20857219,150,150.0
SRR16768269,22105897,150,150.0
SRR16768270,23670035,150,150.0
SRR16768271,24498206,150,150.0
SRR16768272,23321210,150,150.0
SRR16768273,25537582,150,150.0
SRR16768274,22725312,150,150.0
SRR16768275,20693994,150,150.0
SRR16768276,23072811,150,150.0
SRR16784083,20913921,51,51.0
SRR16784084,23429803,51,51.0
SRR16784085,16619489,51,51.0
SRR16784086,18411425,51,51.0
SRR16784087,23897338,51,51.0
SRR16784088,14407024,51,51.0
SRR16784089,29961547,51,51.0
SRR16784090,32303061,51,51.0
SRR16894978,14202995,151,151.0
SRR16894979,10716346,151,151.0
SRR16894980,17399431,150,150.0
SRR16894981,20709024,150,150.0
SRR16905258,15745905,126,126.0
SRR16905259,16374537,126,126.0
SRR16905260,14739056,126,126.0
SRR16905261,17257580,126,126.0
SRR16905262,11816725,126,126.0
SRR16905263,14154810,126,126.0
SRR16905264,17677380,126,126.0
SRR16905265,19106780,126,126.0
SRR16905266,18574027,126,126.0
SRR16905267,19833108,126,126.0
SRR16905268,18573124,126,126.0
SRR16905269,17873177,126,126.0
SRR16905270,16898633,126,126.0
SRR16905271,18829195,126,126.0
SRR16905272,22715537,126,126.0
SRR16905273,26696403,126,126.0
SRR16905274,16887716,126,126.0
SRR16905275,16818629,126,126.0
SRR16905276,16048923,126,126.0
SRR16905277,19698193,126,126.0
SRR16905278,15792496,126,126.0
SRR16905279,17904030,126,126.0
SRR16905280,12680000,126,126.0
SRR16905281,16447223,126,126.0
SRR16905282,16940366,126,126.0
SRR16905283,16777239,126,126.0
SRR16905284,23773673,126,126.0
SRR16905285,15387920,126,126.0
SRR16905286,19284979,126,126.0
SRR16905287,18449068,126,126.0
SRR16964671,24174299,151,151.0
SRR16964672,26304092,151,151.0
SRR16964673,26611536,151,151.0
SRR16964674,24215907,151,151.0
SRR16964675,24226824,151,151.0
SRR16964676,27120350,151,151.0
SRR16964677,26033464,151,151.0
SRR16964678,28583135,151,151.0
SRR16964679,24254723,151,151.0
SRR16964680,26043230,151,151.0
SRR16964681,27534460,151,151.0
SRR16964682,23311509,151,151.0
SRR16964683,22497356,151,151.0
SRR16964684,23206873,151,151.0
SRR16964685,27575579,151,151.0
SRR16964686,26575316,151,151.0
SRR16964687,25487567,151,151.0
SRR16964688,23960536,151,151.0
SRR16964689,24610348,151,151.0
SRR16964690,24559838,151,151.0
SRR16964691,21926852,151,151.0
SRR16973867,8876076,150,150.0
SRR16973868,7640050,150,150.0
SRR16973869,12521830,150,150.0
SRR16973870,8399204,150,150.0
SRR16973871,6509763,150,150.0
SRR16973872,12102374,150,150.0
SRR16973873,8678189,150,150.0
SRR16973874,7331108,150,150.0
SRR16973875,18032517,150,150.0
SRR16973876,6754365,150,150.0
SRR16973877,7213758,150,150.0
SRR16973878,20503258,150,150.0
SRR16973880,7114260,150,150.0
SRR16973881,21621029,150,150.0
SRR16973883,6985200,150,150.0
SRR16973884,19575184,150,150.0
SRR16991903,13747698,150,150.0
SRR17000960,13177472,150,150.0
SRR17001172,12756712,150,150.0
SRR17007607,10008019,101,
SRR17007608,9894665,101,
SRR17007609,9965592,101,
SRR17007610,7106514,101,
SRR17007611,8329792,101,
SRR17007612,5933966,101,
SRR17026704,23220230,151,151.0
SRR17026705,23723167,151,151.0
SRR17026706,21776236,151,151.0
SRR17026707,20430811,151,151.0
SRR17026708,21171288,151,151.0
SRR17026709,23588289,151,151.0
SRR17026710,20220031,151,151.0
SRR17026711,24438460,151,151.0
SRR17026712,23243732,151,151.0
SRR17077495,24486927,85,
SRR17077496,28975241,81,
SRR17077497,29253531,73,
SRR17077498,37871625,84,
SRR17077499,35838612,83,
SRR17077500,35320300,80,
SRR17077501,48670949,77,
SRR17077502,68163866,79,
SRR17077503,50438238,80,
SRR17077504,66674569,80,
SRR17077505,40920713,81,
SRR17077506,46228701,78,
SRR17077507,33558019,78,
SRR17077508,46415352,80,
SRR17077509,39614133,69,
SRR17077510,40145586,84,
SRR17077511,35708034,72,
SRR17077512,38293365,79,
SRR17085048,37798004,150,150.0
SRR17085049,37944951,150,150.0
SRR17085050,39958863,150,150.0
SRR17085051,26599878,150,150.0
SRR17085052,27090761,150,150.0
SRR17085053,37457597,150,150.0
SRR17085054,37446661,150,150.0
SRR17085055,32406893,150,150.0
SRR17085056,41895795,150,150.0
SRR17085057,39090878,150,150.0
SRR17085058,36537421,150,150.0
SRR17085059,94476273,150,150.0
SRR17085060,33565671,150,150.0
SRR17085061,25412519,150,150.0
SRR17085062,41659544,150,150.0
SRR17085063,49606588,150,150.0
SRR17183780,538504,76,
SRR17183781,1698732,76,
SRR17183782,4877526,76,
SRR17183783,2445653,76,
SRR17183784,3198791,76,
SRR17183785,3274658,76,
SRR17183786,2270192,76,
SRR17183787,5782743,76,
SRR17183788,428206,76,
SRR17183789,2522507,76,
SRR17183790,2644978,76,
SRR17201124,19836918,141,141.0
SRR17201125,20956724,141,141.0
SRR17201126,21645360,141,141.0
SRR17201127,20775576,141,141.0
SRR17210876,33614787,50,
SRR17210877,33362808,51,
SRR17210878,36271784,51,
SRR17210879,33829911,50,
SRR17210880,33200785,50,
SRR17210881,36424724,50,
SRR17210882,32277909,50,
SRR17210883,33920711,50,
SRR17210884,35417528,50,
SRR17210885,38841023,50,
SRR17210886,26214681,50,
SRR17210887,34980433,51,
SRR17210888,28283023,50,
SRR17210889,25831890,50,
SRR17210890,28743802,50,
SRR17210891,32348302,50,
SRR17210892,25400090,50,
SRR17210893,36076731,50,
SRR17218087,108397721,90,
SRR17218088,107896267,90,
SRR17218089,100962302,89,
SRR17218090,101782732,89,
SRR17218091,119580740,90,
SRR17218092,120473531,90,
SRR17218093,120431215,90,
SRR17218094,119732510,90,
SRR17218095,96996204,88,
SRR17218096,96592457,88,
SRR17218097,139530281,90,
SRR17218098,138921734,90,
SRR17218099,100344080,90,
SRR17218100,100236802,90,
SRR17218101,106851988,89,
SRR17218102,106803675,89,
SRR17218103,180664852,90,
SRR17218104,180451661,90,
SRR17218105,76530485,89,
SRR17218106,76398040,89,
SRR17218107,103204539,90,
SRR17218108,106702474,90,
SRR17218109,89191056,88,
SRR17218110,91795265,88,
SRR17218111,103601215,90,
SRR17218112,104351166,90,
SRR17218113,106748319,90,
SRR17218114,106349582,90,
SRR17218115,124041813,91,
SRR17218116,122210336,91,
SRR17218117,133609280,91,
SRR17218118,131155925,91,
SRR17218119,110960775,91,
SRR17218120,109302427,91,
SRR17218121,113138451,91,
SRR17218122,111689734,91,
SRR17219887,1693490,40,
SRR17219889,1516932,40,
SRR17219891,1616390,40,
SRR17219893,1744896,40,
SRR17219895,1066354,40,
SRR17219897,1340420,40,
SRR17219899,1834510,40,
SRR17219901,1771357,40,
SRR17219903,1150736,40,
SRR17219905,1138010,40,
SRR17219907,1180076,40,
SRR17219909,1075552,40,
SRR17219911,1632867,40,
SRR17219913,817134,40,
SRR17219915,1263803,40,
SRR17219917,1022634,40,
SRR17219919,1261022,40,
SRR17219921,1319064,40,
SRR17219923,1152478,40,
SRR17219925,1134719,40,
SRR17219927,781965,40,
SRR17219929,581122,40,
SRR17219931,794671,40,
SRR17219933,782789,40,
