SRA_run_accession,count
ERR375746,1061746
SRR11302696,1175
SRR19117217,1514880
SRR1167760,630030
ERR1373397,28670
SRR6494607,925082
SRR17745554,8302
ERR202577,1736
SRR1872815,26
SRR3231303,1759698
DRR224554,236876
SRR12661695,253791
SRR13437195,196452
ERR1215707,138
SRR8788657,1361660
SRR22129129,1705596
SRR10151812,72872
ERR960756,13490
SRR11699731,190593
SRR7268951,163458
ERR1216463,17666
ERR1427269,849450
SRR6176720,129206
ERR999527,53946
ERR1373369,19312
ERR1415372,78188
SRR1872692,13258
ERR667533,31824
ERR1218488,192564
ERR1204606,67630
SRR22404870,287138
ERR1374201,48620
ERR1373364,19334
SRR11302435,936
SRR12436749,38936
ERR303223,214918
SRR11206280,63939
ERR853495,48350
SRR12774397,183899
SRR7268904,99174
SRR22207166,158340
ERR960290,8776
ERR960222,1598
ERR1124515,152498
ERR2723438,336986
SRR11303021,32
SRR18124382,132002
SRR6469723,73608
ERR1888336,309330
ERR1427145,303014
SRR6654497,6526
ERR780137,78378
ERR3301006,335890
ERR3909545,137571
SRR14703464,17078
SRR10735829,160732
ERR1216349,89578
ERR1415116,1580
SRR17077498,459504
ERR4691986,120746
ERR340685,124426
ERR1414995,35208
SRR9320540,279650
SRR11213697,69716
ERR1426782,130398
SRR14804254,113186
SRR18192312,10436
SRR12964282,261074
ERR1889777,88914
ERR573442,39590
SRR13958295,302598
SRR10586536,147181
SRR11427327,335170
SRR14075696,234064
SRR11302574,245
SRR6469773,124700
SRR16299541,7410
ERR716917,168208
SRR6020327,2346720
SRR12436764,31367
SRR8377244,159474
ERR2723734,69566
SRR7268956,163340
ERR1730582,21836
SRR15338442,289810
ERR977582,2837078
SRR10366895,9188
ERR1857619,28448
ERR999254,138
SRR11862830,88850
SRR10125988,21033
SRR6250135,1552
SRR6298096,326280
SRR6250251,0
SRR13693857,667471
SRR5810928,1190
SRR7662097,8910
SRR13242477,25118
SRR1062550,34460
SRR4994225,968682
SRR9906819,199744
SRR18745509,2246762
ERR1889823,248988
ERR1888900,349258
ERR1889548,45722
SRR8928888,50822
SRR1872048,23772
ERR1889604,64692
ERR4321721,526610
ERR960178,5628
ERR1888620,69320
SRR12672464,134950
SRR11302873,45
ERR999514,58
SRR6654384,42934
SRR6020430,2511780
ERR998453,26626
SRR1871903,10388
SRR8298681,956660
ERR958988,10220
ERR273882,147288
ERR1427358,1040968
SRR9608474,834024
ERR718631,102128
ERR716912,119016
ERR999370,78
ERR968097,770
SRR22207164,146660
SRR8928727,142450
SRR14055354,930960
ERR1204334,67960
SRR11427212,330380
SRR1872463,2
SRR12134635,688048
SRR8592249,187523
ERR1442719,13200
SRR18645014,688226
ERR1620454,514670
ERR1046075,64604
ERR1216675,29068
ERR968095,300
SRR11862878,844715
ERR517914,71160
ERR1889484,407424
ERR492352,66960
ERR1888773,93010
SRR9961220,410020
ERR273896,88670
SRR1062348,117344
ERR1205227,56
SRR6250070,128922
ERR525362,44956
SRR1291419,148186
ERR959399,412
SRR19571652,183256
ERR1396885,5238
SRR14233936,221624
ERR1216077,120584
SRR1872718,19106
ERR1124606,300110
ERR999385,58
SRR11214418,587882
SRR13724944,2811164
ERR1408778,278
SRR8928844,31388
SRR10126260,13319
ERR830351,191522
ERR925756,340
SRR11684014,15700
SRR5507576,394796
ERR1374148,4742
ERR1888623,84466
SRR7947907,7769704
SRR11302903,110
SRR11303265,141
DRR162475,108858
SRR519724,3667468
ERR959744,632
ERR1216113,104446
SRR7444122,509652
ERR780044,84168
SRR12661691,47590
SRR6655365,15928
ERR1108763,45160
ERR1888160,125802
SRR5810800,6626
SRR5893108,138674
SRR13046868,54966
SRR3166941,44560
SRR12661848,78307
ERR780124,191078
ERR1395873,118
ERR1692608,88946
ERR1888434,488276
ERR959854,28
SRR3381804,103648
SRR10070632,53816
ERR1396947,15596
SRR12661613,116410
SRR870842,170293
SRR5626504,196554
SRR1609746,160828
DRR189364,390406
SRR1062494,31913
ERR960468,3520
SRR12037472,24223
ERR232351,51430
SRR6469583,116218
SRR8787694,57137
ERR998308,106
ERR1067182,251136
ERR10180596,154482
SRR1871994,20480
ERR1108045,181690
ERR1204500,138660
SRR14217713,83755
ERR2722974,45370
ERR999251,76542
SRR11303371,212
SRR11302324,85
SRR9674248,114198
SRR5593162,66389
ERR1374846,3660
ERR1373619,60460
SRR17349044,222298
SRR10863012,308388
ERR1888335,195176
ERR5005143,528994
SRR15999456,64447
ERR871373,240236
SRR10974061,55402
SRR6654605,15305
ERR1408784,1032
ERR3841993,1486761
ERR1889776,178528
SRR12037322,8640
SRR22805224,1179196
SRR6654669,18968
ERR1204269,175134
ERR959356,6322
SRR13074872,8670
SRR7886624,760793
SRR8244095,134576
SRR10974105,64502
SRR7882021,211476
SRR6654835,12959
ERR1107878,315776
SRR8928949,65954
ERR1889408,204886
ERR406900,72478
SRR6469225,92522
SRR20746132,673695
SRR5893165,1038046
SRR3544820,40844
ERR830299,195062
SRR8928912,67302
ERR1621668,49658
SRR11303147,16
SRR6468938,67138
SRR13234672,58110
ERR871424,147558
ERR1621467,70276
ERR1252068,15600
ERR1218469,140782
SRR9198727,28534
SRR11785634,81942
ERR1414981,78096
SRR11213713,34033
SRR9674287,141864
SRR700534,454648
ERR1397029,22374
SRR14373549,19217
SRR9850650,13756
SRR6469797,384500
SRR13074847,11481
ERR1215704,292
ERR657611,91644
ERR718596,115216
ERR525399,52964
SRR11427220,276100
SRR3228718,224565
SRR8883825,61204
SRR2067882,389076
SRR6661154,115935
ERR596618,57210
ERR1888364,434808
SRR14163083,100858
ERR1373402,31748
SRR11909487,573288
SRR8106440,55486
SRR10151869,136972
ERR1889551,158948
SRR10151724,41106
ERR1888636,127252
ERR1204413,143304
SRR1872592,52662
ERR1124507,288952
SRR6327873,426354
SRR3231323,487730
ERR1888640,49626
ERR960353,2412
SRR10151913,64172
SRR1205155,184505
ERR1821781,23828
SRR10550522,92525
ERR958991,16260
SRR12160593,188874
ERR998354,35470
ERR1414990,42112
SRR13780561,281704
SRR19897797,319188
SRR10323908,27464
SRR12194821,433254
SRR13339158,279192
ERR968090,38448
ERR1204518,109706
ERR960235,9246
ERR4091980,255504
SRR13528193,1082448
SRR11302688,74
SRR1188149,84300
SRR8788663,562700
SRR14217595,100867
SRR12173588,204012
SRR13724935,2118990
ERR1888332,520400
SRR7661988,34812
SRR886457,49088
SRR6908608,28352
SRR6176659,60909
SRR19661768,814302
ERR022480,206688
SRR6469187,103348
SRR7947920,1072174
SRR9198665,8602
ERR697999,44034
SRR6268122,44266
ERR2723441,112312
ERR1415423,64456
SRR6468950,53406
ERR1204281,82248
ERR1888489,137166
SRR9198719,14218
SRR14573850,482544
ERR1251954,14616
SRR1146562,317847
SRR9849194,258342
ERR1730736,6846
SRR3502888,2958562
SRR6654626,7677
SRR1872304,20
SRR10070768,162046
SRR8182163,119704
ERR1373410,22988
SRR5398212,153874
SRR18352683,8943
SRR17400080,176554
ERR340711,200574
SRR5810910,856
ERR830324,140288
ERR830322,175524
ERR1122737,210064
ERR998313,178
SRR5952025,4281490
ERR1442818,12336
ERR1124697,262944
ERR1889366,154374
SRR19430248,194499
ERR517853,67140
SRR3381798,120098
SRR1021215,393066
ERR1888968,9526
SRR11427239,664146
ERR1204274,126890
SRR10151806,102926
SRR20869105,70777
ERR1892055,77094
ERR1410209,92502
ERR1415277,45558
SRR11427318,196510
ERR1427229,627620
SRR6268082,266
ERR960123,19754
ERR525391,63114
SRR3571772,384260
SRR6469022,29336
SRR18508138,303800
SRR10753252,41488
SRR19762946,121689
DRR224550,528874
SRR9119511,1226205
SRR4375197,3677916
ERR830301,230578
ERR2723129,36236
SRR13115060,1122464
SRR8788653,10094
ERR1416165,55108
SRR18192265,175856
ERR3838735,240414
SRR10434085,525394
SRR5921081,176413
SRR8106528,38794
ERR657570,74456
ERR830359,240912
ERR1124849,574934
SRR6289667,69188
SRR16574813,279704
SRR19661769,759138
SRR6654266,40966
ERR1215780,203760
ERR830342,222544
SRR11302631,101
SRR19661793,159528
ERR1857996,30156
ERR1216120,72792
SRR9198989,6548
SRR13693855,674225
SRR11302719,54
ERR999194,39506
SRR10753199,21102
ERR9077205,49365
SRR10863061,660054
ERR1888325,505902
SRR5251440,92266
SRR8286601,223126
SRR9198691,7707
ERR4321716,680322
SRR6345660,218726
SRR17282598,343480
SRR9697470,342892
SRR10070737,33146
SRR16784087,2018850
ERR1540902,371522
SRR10151900,35658
SRR6654897,9493
SRR10827997,508802
ERR667594,37634
SRR18254622,1216
ERR659781,83976
SRR11302449,70
SRR13149759,403244
SRR11006212,378934
SRR7662105,16241
ERR2723444,249440
SRR18927191,54593
SRR11140717,171711
SRR8244096,137323
SRR8106563,21398
ERR2102836,102410
ERR1427317,838720
SRR6267986,666010
ERR737702,100886
SRR3465554,212067
SRR11206293,62588
SRR6469629,104442
ERR1621442,44640
ERR2723674,34676
ERR1889143,47186
ERR1373506,101818
SRR8312796,123334
SRR10126122,24609
ERR7131160,471835
SRR1062284,2975
ERR1124763,329984
SRR10204646,568360
SRR16292399,471806
ERR2723916,6080
ERR1475706,37410
SRR8106648,37654
SRR5131062,323764
ERR492336,27292
ERR1858127,29232
SRR11302318,66
SRR8244101,142375
SRR11303130,196
SRR11302288,100
SRR6814887,264940
SRR15710927,162926
ERR1889395,226668
ERR1204531,169072
ERR1889292,50012
ERR1426894,1282794
ERR1889692,3836
ERR1620553,16
SRR11303172,175
ERR1821496,24342
SRR19859444,434750
SRR17218092,101841
SRR1062551,32404
SRR11206256,55101
SRR870957,157635
SRR3231277,3542586
SRR11302298,94
ERR999544,250
SRR14703427,74664
ERR1443963,615426
ERR582932,1626
ERR1888540,574892
ERR959540,954
ERR4321723,884722
SRR7268900,112920
SRR9622309,128185
ERR1124785,254306
ERR1442800,16088
ERR1888699,411720
SRR22252686,4037070
ERR1203484,84516
SRR12974172,423890
SRR14813039,227856
SRR392975,416889
SRR7410464,182862
ERR1889085,91938
SRR6246039,832406
ERR1821957,23450
SRR10887589,197212
SRR11785640,115726
ERR960224,3862
SRR5045901,333009
ERR737768,100682
SRR13646733,401824
SRR1062804,20639
ERR1426959,677196
SRR1062393,113042
ERR2154769,13412
ERR1215687,254
SRR8106656,47928
ERR1857958,24648
SRR20869089,68176
SRR15413354,2813382
SRR16299067,16331
ERR1216923,602086
ERR959613,1090
ERR582928,1938
ERR999430,74772
SRR11684032,324308
SRR14924010,32739
ERR1888946,486738
ERR667380,28532
SRR19627924,192462
SRR5127986,255436
SRR1647679,215279
ERR959878,86324
ERR1858096,28804
ERR1857622,30694
SRR1872228,11078
ERR1204294,159068
SRR1872665,7352
ERR1888520,665426
SRR1062756,122821
ERR667588,40160
ERR1857683,28702
ERR1374430,5156
ERR1475573,12316
ERR853476,67420
SRR1872779,24
SRR13115038,2306166
SRR6469465,62406
SRR12180097,281248
SRR11302279,181
ERR1475508,38070
SRR8106693,20692
ERR670997,58714
SRR10836769,129830
SRR14168553,207102
ERR1821828,36500
ERR1415086,47122
SRR10010387,97244
SRR10070834,59684
ERR667438,20672
SRR6469634,39842
SRR16973872,196678
ERR1730755,35676
SRR1872320,25880
SRR6250264,110970
ERR1122673,144296
SRR14883461,1909146
ERR1730715,13246
SRR10510889,676604
SRR13729821,44340
SRR6655120,12296
ERR3454279,1897093
ERR716769,205738
SRR16195507,160582
ERR1426825,131990
SRR9899212,298970
SRR7662068,28239
ERR960295,10
SRR21966823,283952
SRR7535440,30583
SRR8106471,30010
SRR21831648,358536
ERR718576,100362
ERR1373544,17102
SRR8293702,390394
SRR13646769,423992
DRR029938,30237
ERR1620540,2
SRR3932175,213980
ERR1374575,13050
SRR8928929,32258
ERR1374197,9248
SRR11926644,238482
ERR1620517,234174
SRR13998262,2398157
SRR10151967,44514
SRR11186462,9786
SRR19667660,142628
SRR10126014,19391
SRR13181549,369696
SRR10126328,10925
SRR4243172,168010
ERR1218351,150098
SRR5507581,229478
ERR1821942,25590
SRR6655326,10912
SRR11926681,189416
SRR10070671,19294
SRR10150440,21002
ERR1427058,815912
ERR1426969,815198
SRR13979082,698615
ERR960842,506
SRR7633488,382787
ERR1475486,20844
ERR1374722,5328
SRR11303292,195
ERR1427125,875074
SRR2013985,425188
SRR6468863,96140
SRR5320505,295780
ERR1414932,39448
SRR1872818,13474
ERR871423,134126
ERR1410129,24412
SRR18063814,526376
SRR13381336,405652
SRR10974074,71784
ERR1889431,431310
SRR8305633,716605
ERR871461,766
SRR6129539,531688
SRR6654247,42766
SRR7789574,12107
SRR6469145,62736
ERR467079,52846
SRR11206279,64720
ERR1415394,96440
SRR8106550,31972
SRR17210893,128050
ERR2723535,113044
SRR18731942,168548
SRR4240530,139665
SRR7119819,9224
ERR1215794,48
SRR3139117,911828
SRR8106464,23224
SRR1872618,1274
ERR1889802,99934
ERR1204587,68
SRR2089836,92796
ERR961001,60
SRR10151750,72282
SRR12774383,190971
ERR1373673,87164
ERR1427254,947230
SRR6661144,112042
ERR1427235,797664
ERR1475554,47882
ERR1816538,23172
SRR4242437,272342
ERR590765,31272
ERR1108036,174462
SRR959305,110080
ERR1414855,54260
SRR11303140,52
SRR8784479,21392
SRR11196600,348930
ERR698005,91738
SRR11302370,283
SRR8928754,205940
SRR9198674,10755
SRR17247009,1492214
SRR6250122,104026
SRR13360753,228034
ERR1373547,19194
SRR10078101,703936
SRR16299351,24454
ERR959821,1108
ERR2723338,57754
SRR13074815,18403
ERR1427155,1009164
ERR1216474,23012
SRR6468937,87134
SRR6469118,226684
ERR1442682,13926
SRR1555502,955
SRR21092435,24604
ERR1442752,13020
ERR1889427,144922
ERR949641,107752
SRR7746641,48512
ERR1125066,431122
SRR10151708,102574
ERR659830,64900
ERR1216361,142066
SRR12464101,259392
SRR10753195,55154
ERR573446,36290
SRR10887461,443226
SRR16647476,580646
ERR959375,3536
ERR1373390,20418
ERR999253,105370
SRR1872704,18274
ERR1621417,53966
SRR5127969,142784
ERR1374370,5226
SRR11926639,111311
ERR232335,7994
SRR8802102,171154
ERR780097,88982
SRR9058964,2189352
SRR13074861,44620
ERR4648699,94436
ERR1216308,163424
SRR19571673,110707
ERR1889847,30766
ERR1757621,25434
ERR718618,149732
ERR1415215,28576
ERR1857779,29210
SRR10070842,72240
ERR1757685,28602
SRR13234640,24191
ERR1374373,5502
ERR1888251,26220
ERR1892064,7142
ERR1099440,127428
SRR13297040,601184
ERR10047708,352902
SRR9906803,631924
SRR3420426,128335
ERR1215697,204342
SRR7119844,7702
SRR6654695,13898
ERR1374657,2308
ERR968056,210
ERR1888610,172624
ERR1889836,73056
SRR10126070,16391
ERR1889748,107484
SRR15910151,163124
ERR411507,69458
SRR12060521,332694
ERR1397003,12802
ERR1251941,15624
ERR145636,203210
SRR11303053,95
SRR8591749,875522
SRR12125384,25526
ERR959579,726
SRR12194919,701343
SRR18181456,1102260
SRR8883771,10300
ERR1374177,3510
SRR8383278,6311
ERR1442710,18228
SRR5599700,301030
SRR9728700,434686
SRR10854654,306848
ERR1122741,228934
ERR202566,472
ERR1730626,22190
ERR1416052,24262
ERR999353,107276
ERR1216442,109780
SRR14567467,306172
ERR2723726,93850
SRR9198642,9617
SRR21966428,82718
SRR6469716,1153348
DRR189387,74045
ERR1205106,123070
SRR5504149,208903
SRR15663232,206964
SRR8530750,105904
SRR8928952,17646
ERR871330,293200
ERR1215729,110
ERR1415021,90
SRR5120131,252969
ERR1821698,20530
SRR12992438,428244
SRR527834,60262
SRR7909901,1154920
ERR1099540,171382
ERR1218346,166282
ERR1216384,135956
ERR1218451,260640
ERR2723902,18156
ERR853500,43052
SRR8106345,146026
SRR15626527,529710
SRR1205152,198228
SRR3381862,216356
ERR1416090,41546
ERR1374260,7248
SRR19364723,2795662
SRR10151650,39462
SRR1872134,35320
SRR5504153,257860
SRR6289639,258138
ERR1108720,124902
ERR1757599,25348
SRR3207406,833003
SRR17183789,39690
SRR17547541,56190
SRR13652355,197892
SRR6654827,7616
SRR7268864,105656
ERR984480,1078
SRR10070566,120074
ERR1888217,76092
ERR1373621,59010
ERR1205226,52
ERR5005145,384704
ERR968074,346
ERR1124758,436874
ERR853488,54414
DRR189361,206790
SRR12037446,7759
SRR2921972,346
ERR1415055,108
ERR2154687,168600
SRR392970,50825
SRR1872135,51792
SRR17720624,133290
SRR17191193,191424
ERR1427351,893650
SRR8106583,12774
SRR17219897,9456
ERR1426880,695994
ERR1252034,14392
SRR17218098,425870
SRR10887454,387156
ERR1889130,6902
SRR16298961,63
ERR1204272,66188
SRR11302506,819
SRR1872945,29146
ERR1888558,592920
ERR1067161,529688
ERR1821827,25144
ERR1204502,123670
ERR1124700,404676
SRR3381717,257254
SRR6132703,84530
SRR8106577,27134
ERR716850,175122
SRR8383284,37933
SRR4116051,2232274
SRR7868772,401670
SRR11092482,188343
ERR1891680,70034
ERR2154781,26450
ERR449280,69300
ERR1857905,482
SRR7801973,405053
ERR959174,8104
SRR15376934,975922
SRR6268156,153105
SRR9674285,139924
ERR871433,157286
ERR1216552,20252
ERR1821693,24532
SRR18053125,701068
SRR9189632,649198
ERR1889295,254036
SRR6654402,143057
ERR1215702,206742
SRR14233940,227318
SRR8811929,63534
ERR962903,692
ERR1888395,381376
SRR11263278,238514
ERR569528,2206
SRR8377226,138862
ERR959336,10088
SRR10040111,614726
SRR18181442,144526
ERR1374420,5530
SRR6176634,2869834
ERR1124482,434174
ERR2723659,71896
SRR14213368,61915
SRR14428577,248186
ERR1099403,34040
SRR18516709,426986
ERR1475656,52106
ERR1426940,624870
ERR3446747,64902
SRR12661887,72572
SRR6384889,224436
SRR10408937,151212
SRR14217727,133598
SRR8991396,1237012
SRR630468,242018
SRR870851,139312
SRR9861059,561175
ERR962920,338
SRR8883793,195519
SRR7235499,496698
SRR11728557,90470
SRR18927014,541726
SRR1555525,1434
ERR1427126,767128
SRR8787592,18748
SRR7883089,7656
SRR6908369,394976
SRR10070819,105226
SRR5235641,281142
SRR6890894,176462
ERR1888390,176146
ERR959321,474
SRR8632324,82652
ERR1475619,34676
SRR5961759,909952
SRR392109,7788
SRR3932177,305434
SRR6324387,339396
SRR870785,169184
SRR7662025,51361
ERR1475719,30258
ERR1692561,29530
ERR1415386,80420
SRR6469017,74934
SRR6654747,17946
SRR13646724,366634
SRR11090033,42865
ERR1215922,388348
ERR1124471,231476
ERR1442725,14606
ERR959228,80
ERR1540913,387532
ERR1252162,16638
ERR960677,2
ERR1426972,672636
SRR12661738,36942
SRR1871858,44
ERR1252146,16844
SRR5086601,3612724
SRR5485624,191903
SRR11577250,49471
SRR1167757,229162
SRR11033804,50826
SRR9189633,452062
SRR870791,157657
ERR573451,63674
SRR6654737,27307
SRR16604670,395848
SRR18745511,2081424
SRR11302373,126
SRR1797734,68488
ERR1475539,42622
ERR1099430,145380
SRR10753244,17008
ERR1442814,15156
SRR580556,597
SRR12313635,190700
ERR1821687,21128
SRR11427293,419128
ERR1757665,21016
SRR8787630,109682
SRR5818016,58042
ERR1888162,142614
ERR830283,217780
SRR10550566,86567
SRR18192280,357362
SRR10511895,155740
SRR5443701,57859
SRR9207198,188818
ERR1108541,253986
ERR959624,2234
SRR18220771,51933
SRR11926675,372490
ERR2723328,289100
ERR716842,142942
ERR1692493,59186
SRR11214424,383948
SRR14428599,238042
SRR11427399,610692
ERR594444,210788
SRR886460,41069
ERR871307,245810
SRR12974170,461077
ERR1205091,596
SRR10323914,1274608
SRR13796923,1732044
SRR10151577,72812
ERR960680,51772
ERR1204532,122788
ERR1888250,34992
SRR7801952,368060
ERR1216399,171892
ERR718602,112736
SRR8244108,133688
SRR11305410,332755
SRR8135951,359606
SRR7633481,609655
ERR1215936,202186
ERR1122721,143556
ERR1218329,214334
ERR1889350,410400
SRR8928752,222010
ERR959307,9788
SRR6652891,638042
ERR2146923,511554
ERR1891652,53456
SRR18297397,1202592
SRR13080693,503614
ERR1107960,238736
SRR6507302,34974
SRR22129126,872052
ERR273842,715488
ERR492380,59782
ERR1407555,214
SRR17714707,287714
SRR12899704,960584
ERR958932,12812
ERR1374680,5616
SRR10151696,118492
SRR6257760,3522
SRR7299179,168442
SRR17282623,220708
SRR12201941,271564
SRR8788705,2291346
ERR853509,40400
ERR853611,42318
SRR8787576,44327
ERR1124614,240574
SRR17077496,313771
ERR1204479,107344
SRR10152011,107684
ERR1730537,25452
ERR659793,86728
SRR8928787,375436
SRR16299377,23132
SRR1872170,42720
SRR12493025,96941
ERR958794,12
SRR10151728,97426
SRR2013389,30731
SRR21518678,1823620
ERR960990,242
ERR1124762,432954
ERR1821860,20860
ERR1889589,70822
SRR11427465,452348
ERR697842,79516
SRR11700444,61127
ERR1124532,415026
ERR959617,1940
SRR9159939,132906
SRR12436781,56037
ERR1442751,12922
ERR853762,40248
SRR2567877,41814
SRR19387527,483386
SRR1872932,74166
ERR959334,3076
ERR4648704,94550
ERR594454,197298
SRR5921110,151272
SRR6020413,170118
SRR7419881,9704
SRR1872109,46584
SRR5127964,812679
SRR13360759,162162
ERR1889643,135938
SRR6144819,22472
ERR999380,186
SRR6250322,288406
ERR1621525,60274
ERR4968948,228959
SRR1871907,15848
SRR6334484,2761326
ERR659883,75686
SRR5382006,139341
SRR7662053,22224
SRR13646779,395326
ERR1216416,119920
SRR14066772,111324
SRR18192282,441510
SRR1216350,180183
ERR1204273,91104
SRR13866623,158717
SRR1821791,353369
SRR8991408,916898
ERR1373368,25186
DRR032759,156923
ERR998422,282
ERR659844,106524
ERR1442878,13358
ERR667569,332446
ERR1475651,36730
SRR9198767,6443
SRR18192317,206414
ERR1888888,366008
SRR8936997,2726814
ERR2723453,97158
ERR1252093,17516
ERR1408846,3404
SRR11302648,97
ERR657595,76222
SRR7749236,11023
ERR2723616,66584
ERR1218405,186028
SRR8787743,10366
SRR11303222,154
SRR11178131,738060
SRR11302607,151
SRR6249999,63242
SRR1039875,752604
SRR1736715,66217
ERR1122720,125398
SRR9159942,1620472
ERR960935,24
SRR6654720,14752
ERR871527,182818
ERR963150,120
SRR11303047,121
SRR11302471,76
SRR7883098,24499
SRR13565165,180938
ERR1204328,137452
SRR8558589,684680
ERR998103,66
SRR9331665,297816
ERR959470,38
ERR1108180,167710
SRR22254566,260032
SRR15048141,67892
SRR6268180,48107
SRR1593715,4625757
SRR7947919,1125530
SRR17720610,235448
ERR4568383,217160
ERR590746,46872
SRR13039586,100568
ERR1475668,11296
SRR16299526,10699
ERR1216939,1103560
SRR5893146,11206
ERR1252171,22272
ERR411500,29712
ERR1442571,13280
SRR12610271,117529
SRR13938395,100480
SRR13115078,2669050
ERR1125019,559650
SRR11427242,481228
SRR8788646,823418
SRR6654389,73451
ERR1215751,172
SRR5113029,128938
ERR1757683,19442
ERR1757643,8466
SRR6654523,9580
ERR959581,4564
ERR1821746,25118
SRR9906841,215856
SRR1265766,1391364
ERR3446741,60916
SRR10126131,15277
ERR1407582,23066
SRR12786067,260044
SRR3231288,6696168
SRR1872296,22370
SRR7749222,12097
SRR1871968,17844
ERR960596,15356
SRR4017368,1089128
SRR10511878,131932
ERR1475780,35540
ERR1757717,26376
ERR716751,123522
ERR1889195,58206
SRR11420475,312864
ERR689878,63984
ERR1218371,220742
ERR2723028,87068
SRR9674277,139240
